"id","consumptionDate","truckId","excavatorId","supportEquipmentId","fuelType","quantity","costPerLiter","totalCost","operatingHours","distance","fuelEfficiency","fuelStation","remarks","createdAt","updatedAt"
"cmifyj2zt0cw22o7gffnh4nbg","2025-11-22T12:04:41.602Z","cmifyiwf5050e2o7gfcq5wzn2",,,"SOLAR",158.4029733057314,6500,1029619.326487254,11.81399486195545,174.6937074445232,2.209431202952421,"Station-B",,"2025-11-26T12:04:42.090Z","2025-11-26T12:04:42.090Z"
"cmifyj2zv0cw42o7gw5t8aasm","2025-11-25T12:04:41.602Z",,"cmifyix2505nk2o7g49443uhh",,"SOLAR",113.1854844199059,6500,735705.6487293881,11.94841908064979,,,"Station-A",,"2025-11-26T12:04:42.091Z","2025-11-26T12:04:42.091Z"
"cmifyj2zw0cw62o7g3z9iw493","2025-10-31T12:04:41.602Z","cmifyiwf9050i2o7g3seft1jm",,,"PERTAMAX",304.0811850479948,12000,3648974.220575938,9.033103451244244,86.44770889002154,2.672271044341854,"Station-A",,"2025-11-26T12:04:42.092Z","2025-11-26T12:04:42.092Z"
"cmifyj2zx0cw82o7g3mytczei","2025-11-21T12:04:41.602Z","cmifyiwfa050k2o7gu8p0d3nx",,,"PERTAMAX",212.1963376727309,12000,2546356.052072771,13.66639601521483,81.73279944161126,2.649436940892063,"Station-A",,"2025-11-26T12:04:42.094Z","2025-11-26T12:04:42.094Z"
"cmifyj2zz0cwa2o7gr8mzbu6x","2025-11-15T12:04:41.602Z",,"cmifyix2905nn2o7g57v32y16",,"SOLAR",491.593225585008,6500,3195355.966302552,8.387264790481646,,,"Station-C",,"2025-11-26T12:04:42.095Z","2025-11-26T12:04:42.095Z"
"cmifyj3000cwc2o7guvuh8bxm","2025-10-28T12:04:41.602Z",,"cmifyix2a05no2o7g0t4m8rvp",,"SOLAR",142.3456894926744,6500,925246.9817023836,13.21900774830413,,,"Station-C",,"2025-11-26T12:04:42.096Z","2025-11-26T12:04:42.096Z"
"cmifyj3010cwe2o7gd2ocm70z","2025-11-21T12:04:41.602Z",,,"cmifyixl7064d2o7gcsgtt8p0","SOLAR",121.7751960233747,6500,791538.7741519358,15.05941653828052,,,"Station-C",,"2025-11-26T12:04:42.098Z","2025-11-26T12:04:42.098Z"
"cmifyj3030cwg2o7g7qs6h8gc","2025-11-19T12:04:41.602Z",,"cmifyix2d05nq2o7g2ymkm7rs",,"SOLAR",328.5057105650896,6500,2135287.118673082,8.202316921617752,,,"Station-B",,"2025-11-26T12:04:42.099Z","2025-11-26T12:04:42.099Z"
"cmifyj3040cwi2o7gpkds2are","2025-11-22T12:04:41.602Z","cmifyiwfj050u2o7gclx1i291",,,"PERTAMAX",183.7205852248109,12000,2204647.02269773,15.18249414161176,87.57137472498158,2.736989283119472,"Station-B",,"2025-11-26T12:04:42.100Z","2025-11-26T12:04:42.100Z"
"cmifyj3050cwk2o7gi65cm44i","2025-11-03T12:04:41.602Z","cmifyiwfk050w2o7guxel6bub",,,"SOLAR",152.9269578463945,6500,994025.226001564,11.89053686800039,89.71421930970288,1.893699375354474,"Station-B",,"2025-11-26T12:04:42.102Z","2025-11-26T12:04:42.102Z"
"cmifyj3070cwm2o7gpafwxo8c","2025-11-09T12:04:41.602Z","cmifyiwfm050y2o7gjwbda4el",,,"PERTAMAX",493.0210024022709,12000,5916252.028827251,10.93350716143709,198.5548143185047,1.770410935239551,"Station-A",,"2025-11-26T12:04:42.103Z","2025-11-26T12:04:42.103Z"
"cmifyj3080cwo2o7gqqmsrqel","2025-11-17T12:04:41.602Z",,"cmifyix2i05nu2o7gqo38yqsu",,"SOLAR",474.7758574199513,6500,3086043.073229684,15.79931387448493,,,"Station-A",,"2025-11-26T12:04:42.104Z","2025-11-26T12:04:42.104Z"
"cmifyj3090cwq2o7gqqkkmybx","2025-10-30T12:04:41.602Z","cmifyiwfp05122o7gw1ce2i4a",,,"PERTAMAX",408.8441315541123,12000,4906129.578649348,14.48807039599526,61.77093001066228,2.681839240412232,"Station-C",,"2025-11-26T12:04:42.106Z","2025-11-26T12:04:42.106Z"
"cmifyj30b0cws2o7gcx0kat1x","2025-11-04T12:04:41.602Z",,"cmifyix2k05nw2o7g5p2t1c64",,"SOLAR",328.3159586782488,6500,2134053.731408617,12.33920826830291,,,"Station-B",,"2025-11-26T12:04:42.107Z","2025-11-26T12:04:42.107Z"
"cmifyj30c0cwu2o7gy30xl1om","2025-11-07T12:04:41.602Z",,,"cmifyixlf064l2o7g4a8sjztp","SOLAR",474.7236073211037,6500,3085703.447587174,11.79354685922165,,,"Station-A",,"2025-11-26T12:04:42.108Z","2025-11-26T12:04:42.108Z"
"cmifyj30d0cww2o7g0u1o6mm7","2025-11-03T12:04:41.602Z",,"cmifyix2n05ny2o7gl69rf1hd",,"SOLAR",146.9717690374435,6500,955316.4987433827,9.108852358534067,,,"Station-C",,"2025-11-26T12:04:42.109Z","2025-11-26T12:04:42.109Z"
"cmifyj30e0cwy2o7gvu83toi9","2025-11-10T12:04:41.602Z","cmifyiwfw051a2o7gr42fd7vv",,,"SOLAR",165.1770417485419,6500,1073650.771365522,14.70784802356143,73.0482729341876,1.766293620113253,"Station-C",,"2025-11-26T12:04:42.111Z","2025-11-26T12:04:42.111Z"
"cmifyj30g0cx02o7gpx1ga7id","2025-11-24T12:04:41.602Z",,"cmifyix2p05o02o7gh4nbh80u",,"SOLAR",103.7607921085598,6500,674445.148705639,8.308648182582521,,,"Station-A",,"2025-11-26T12:04:42.112Z","2025-11-26T12:04:42.112Z"
"cmifyj30h0cx22o7go0b5qu41","2025-11-26T12:04:41.602Z","cmifyiwfz051e2o7g8sod4bee",,,"SOLAR",486.3566650976427,6500,3161318.323134677,11.35707532529223,120.0585827968388,1.78008309602185,"Station-C",,"2025-11-26T12:04:42.113Z","2025-11-26T12:04:42.113Z"
"cmifyj30i0cx42o7gthuas8r9","2025-11-10T12:04:41.602Z","cmifyiwg1051g2o7g1n22jrrq",,,"SOLAR",476.3525118200276,6500,3096291.326830179,9.51977567567468,71.16012380366399,2.388355763955168,"Station-B",,"2025-11-26T12:04:42.114Z","2025-11-26T12:04:42.114Z"
"cmifyj30j0cx62o7gxxqzz0qm","2025-11-07T12:04:41.602Z",,"cmifyix2t05o32o7gg9nhdv54",,"SOLAR",444.4985296320824,6500,2889240.442608536,10.1044285160406,,,"Station-B",,"2025-11-26T12:04:42.116Z","2025-11-26T12:04:42.116Z"
"cmifyj30k0cx82o7gvldhyv1k","2025-11-19T12:04:41.602Z","cmifyiwg4051k2o7gsweczevr",,,"PERTAMAX",282.8902561356259,12000,3394683.073627511,11.72535539458275,157.4167795534959,1.68950555487473,"Station-A",,"2025-11-26T12:04:42.117Z","2025-11-26T12:04:42.117Z"
"cmifyj30l0cxa2o7gsev9wo9f","2025-11-09T12:04:41.602Z",,"cmifyix2w05o52o7go7puaflh",,"SOLAR",167.1870269324643,6500,1086715.675061018,9.347036916067898,,,"Station-B",,"2025-11-26T12:04:42.118Z","2025-11-26T12:04:42.118Z"
"cmifyj30n0cxc2o7g8q9zabx1","2025-11-01T12:04:41.602Z","cmifyiwg7051o2o7gj2femsun",,,"SOLAR",394.6847539714789,6500,2565450.900814613,10.19173525093382,52.75285826319499,2.468449992950119,"Station-B",,"2025-11-26T12:04:42.119Z","2025-11-26T12:04:42.119Z"
"cmifyj30o0cxe2o7g39121k0l","2025-11-08T12:04:41.602Z",,"cmifyix2y05o72o7g34o5l7y0",,"SOLAR",441.1230975566658,6500,2867300.134118328,10.74620348792281,,,"Station-C",,"2025-11-26T12:04:42.121Z","2025-11-26T12:04:42.121Z"
"cmifyj30q0cxg2o7ggyy4epvc","2025-11-21T12:04:41.602Z",,"cmifyix2z05o82o7g0e7mi1f4",,"SOLAR",179.6579663222982,6500,1167776.781094938,9.073827015697072,,,"Station-B",,"2025-11-26T12:04:42.122Z","2025-11-26T12:04:42.122Z"
"cmifyj30r0cxi2o7gge1mlv86","2025-11-26T12:04:41.602Z","cmifyiwgc051u2o7gphgwndpb",,,"PERTAMAX",222.193371398991,12000,2666320.456787892,9.58431196170068,66.68971262335042,1.846962348087972,"Station-B",,"2025-11-26T12:04:42.123Z","2025-11-26T12:04:42.123Z"
"cmifyj30s0cxk2o7g1cp2sil5","2025-11-11T12:04:41.602Z","cmifyiwge051w2o7gvis0kkr4",,,"PERTAMAX",441.7698359067507,12000,5301238.030881008,11.66289250066905,135.2756185935903,1.916993851483807,"Station-C",,"2025-11-26T12:04:42.124Z","2025-11-26T12:04:42.124Z"
"cmifyj30t0cxm2o7gteaws97c","2025-11-13T12:04:41.602Z",,"cmifyix3305ob2o7gyyrbuv54",,"SOLAR",355.3344458101462,6500,2309673.89776595,8.482165199446358,,,"Station-B",,"2025-11-26T12:04:42.126Z","2025-11-26T12:04:42.126Z"
"cmifyj30u0cxo2o7g093ck7h2","2025-11-17T12:04:41.602Z","cmifyiwgh05202o7gqnoxrikr",,,"SOLAR",101.4011894885775,6500,659107.731675754,9.140839995306472,198.8217028975078,2.67822719766562,"Station-C",,"2025-11-26T12:04:42.127Z","2025-11-26T12:04:42.127Z"
"cmifyj30w0cxq2o7go1f1ezgu","2025-11-10T12:04:41.602Z","cmifyiwgi05222o7g5o3ybfb2",,,"SOLAR",339.8497181364247,6500,2209023.167886761,15.43116940826988,81.73468576732752,2.424230803512943,"Station-B",,"2025-11-26T12:04:42.128Z","2025-11-26T12:04:42.128Z"
"cmifyj30x0cxs2o7g80eft6sk","2025-11-16T12:04:41.602Z",,,"cmifyixlw06522o7gccjhqi1q","SOLAR",213.0989436756778,6500,1385143.133891906,15.28478142882961,,,"Station-A",,"2025-11-26T12:04:42.129Z","2025-11-26T12:04:42.129Z"
"cmifyj30y0cxu2o7g08cfw788","2025-11-13T12:04:41.602Z",,"cmifyix3805of2o7gkfn838qp",,"SOLAR",148.555175304623,6500,965608.6394800495,10.7940456418549,,,"Station-B",,"2025-11-26T12:04:42.130Z","2025-11-26T12:04:42.130Z"
"cmifyj30z0cxw2o7gmcyy1f6s","2025-11-15T12:04:41.602Z","cmifyiwgo05282o7goxal5mag",,,"PERTAMAX",240.1444668195562,12000,2881733.601834674,12.45963449938077,132.2325114621632,1.990881678514521,"Station-A",,"2025-11-26T12:04:42.131Z","2025-11-26T12:04:42.131Z"
"cmifyj3100cxy2o7gw9i6jb1h","2025-11-08T12:04:41.602Z","cmifyiwgq052a2o7gaexps5h9",,,"SOLAR",182.4363955560742,6500,1185836.571114482,15.29123998416779,71.18229822084587,2.407197536647055,"Station-A",,"2025-11-26T12:04:42.133Z","2025-11-26T12:04:42.133Z"
"cmifyj3110cy02o7gnf8kicft","2025-11-04T12:04:41.602Z",,"cmifyix3c05oi2o7g9kkdh73p",,"SOLAR",200.7729168374423,6500,1305023.959443375,14.08426308561639,,,"Station-B",,"2025-11-26T12:04:42.134Z","2025-11-26T12:04:42.134Z"
"cmifyj3130cy22o7g1d56fpin","2025-11-17T12:04:41.602Z",,,"cmifyixm106572o7gdf5yv996","SOLAR",366.5784838576052,6500,2382760.145074434,8.166934959467074,,,"Station-C",,"2025-11-26T12:04:42.135Z","2025-11-26T12:04:42.135Z"
"cmifyj3140cy42o7gle4n3ixa","2025-11-21T12:04:41.602Z","cmifyiwgu052g2o7gmbwd2e46",,,"PERTAMAX",191.7176629957558,12000,2300611.955949069,11.003247696057,148.5579123683683,2.163332591605683,"Station-B",,"2025-11-26T12:04:42.136Z","2025-11-26T12:04:42.136Z"
"cmifyj3150cy62o7gel42k6sb","2025-11-13T12:04:41.602Z","cmifyiwgw052i2o7gm5wyxmwe",,,"PERTAMAX",136.3370772167234,12000,1636044.926600681,12.35832492260084,177.9299844792598,2.521519124128325,"Station-A",,"2025-11-26T12:04:42.138Z","2025-11-26T12:04:42.138Z"
"cmifyj3170cy82o7gx9dggtao","2025-11-18T12:04:41.602Z",,,"cmifyixm3065a2o7gw7klkclr","SOLAR",353.3509744757206,6500,2296781.334092184,15.14205461090481,,,"Station-C",,"2025-11-26T12:04:42.139Z","2025-11-26T12:04:42.139Z"
"cmifyj3180cya2o7g0mtfp8ge","2025-11-02T12:04:41.602Z","cmifyiwgz052m2o7gof7nlo0o",,,"PERTAMAX",416.6253404717991,12000,4999504.085661589,15.05146397714669,136.3926241501463,1.978386128862948,"Station-A",,"2025-11-26T12:04:42.140Z","2025-11-26T12:04:42.140Z"
"cmifyj3190cyc2o7gt7m24yr5","2025-11-09T12:04:41.602Z",,"cmifyix3j05oo2o7gwciou0jz",,"SOLAR",197.6318413879654,6500,1284606.969021775,12.68027042210684,,,"Station-A",,"2025-11-26T12:04:42.142Z","2025-11-26T12:04:42.142Z"
"cmifyj31b0cye2o7gmf5evkf1","2025-11-04T12:04:41.602Z","cmifyiwh3052q2o7ggaqjvuig",,,"SOLAR",277.5842635146194,6500,1804297.712845026,12.36100700318686,50.73197449679465,1.844741318588263,"Station-C",,"2025-11-26T12:04:42.143Z","2025-11-26T12:04:42.143Z"
"cmifyj31c0cyg2o7gw5n6g0dg","2025-11-25T12:04:41.602Z",,"cmifyix3m05oq2o7gh2iz2g83",,"SOLAR",273.9034102845155,6500,1780372.166849351,13.59625703512528,,,"Station-C",,"2025-11-26T12:04:42.144Z","2025-11-26T12:04:42.144Z"
"cmifyj31d0cyi2o7gjwrd59t6","2025-11-24T12:04:41.602Z",,,"cmifyixm9065f2o7gpup2z03l","SOLAR",119.1268829073738,6500,774324.7388979296,10.84795786812566,,,"Station-B",,"2025-11-26T12:04:42.145Z","2025-11-26T12:04:42.145Z"
"cmifyj31e0cyk2o7gb9ibx9ay","2025-11-07T12:04:41.602Z",,,"cmifyixma065g2o7g7jxokugg","SOLAR",383.7070918251278,6500,2494096.096863331,13.06356882270182,,,"Station-B",,"2025-11-26T12:04:42.147Z","2025-11-26T12:04:42.147Z"
"cmifyj31f0cym2o7gvle9t6im","2025-11-10T12:04:41.602Z","cmifyiwh9052y2o7gna61av4p",,,"SOLAR",346.1958603189304,6500,2250273.092073048,13.02743597651311,58.34380150547312,2.238710191666631,"Station-C",,"2025-11-26T12:04:42.148Z","2025-11-26T12:04:42.148Z"
"cmifyj31h0cyo2o7gzana1osu","2025-11-03T12:04:41.602Z",,"cmifyix3r05ou2o7gl95grq2x",,"SOLAR",347.7264345163802,6500,2260221.824356471,8.328070983463778,,,"Station-B",,"2025-11-26T12:04:42.149Z","2025-11-26T12:04:42.149Z"
"cmifyj31i0cyq2o7g09gvmphr","2025-11-11T12:04:41.602Z",,"cmifyix3s05ov2o7g60cnu0eb",,"SOLAR",247.9787953234078,6500,1611862.16960215,14.7150898491582,,,"Station-B",,"2025-11-26T12:04:42.150Z","2025-11-26T12:04:42.150Z"
"cmifyj31j0cys2o7g4er3r3b3","2025-11-14T12:04:41.602Z","cmifyiwhd05342o7gyql406u6",,,"PERTAMAX",253.2406704369149,12000,3038888.045242979,15.0599612315276,116.0764327671299,1.845891177293566,"Station-A",,"2025-11-26T12:04:42.151Z","2025-11-26T12:04:42.151Z"
"cmifyj31k0cyu2o7gmc042v5q","2025-10-31T12:04:41.602Z","cmifyiwhf05362o7gmsc7bscj",,,"SOLAR",332.8366972631432,6500,2163438.532210431,15.63753941443083,64.18848289098406,2.364289909471983,"Station-A",,"2025-11-26T12:04:42.153Z","2025-11-26T12:04:42.153Z"
"cmifyj31m0cyw2o7gyffc7ixn","2025-11-06T12:04:41.602Z","cmifyiwhg05382o7guoyhbmf4",,,"SOLAR",186.5209431060624,6500,1212386.130189405,8.702247196303455,166.0973412231163,1.83609883372844,"Station-B",,"2025-11-26T12:04:42.154Z","2025-11-26T12:04:42.154Z"
"cmifyj31n0cyy2o7geiyg358e","2025-11-23T12:04:41.602Z","cmifyiwhi053a2o7gs0650szx",,,"PERTAMAX",263.5508933682007,12000,3162610.720418409,10.24946995081596,173.9473400758594,2.641765682175376,"Station-C",,"2025-11-26T12:04:42.155Z","2025-11-26T12:04:42.155Z"
"cmifyj31o0cz02o7gijpjmk8c","2025-11-10T12:04:41.602Z",,"cmifyix3y05p02o7gikvcwkjp",,"SOLAR",396.3132703525823,6500,2576036.257291785,9.258485910434029,,,"Station-C",,"2025-11-26T12:04:42.157Z","2025-11-26T12:04:42.157Z"
"cmifyj31p0cz22o7gmj8bcfxv","2025-11-16T12:04:41.602Z","cmifyiwhl053e2o7gzp050lzh",,,"PERTAMAX",131.9428846843334,12000,1583314.616212,15.2268377878294,117.9437965696638,2.834753656397875,"Station-A",,"2025-11-26T12:04:42.158Z","2025-11-26T12:04:42.158Z"
"cmifyj31r0cz42o7gw2lwdyw3","2025-11-03T12:04:41.602Z","cmifyiwhn053g2o7gd5i43jxx",,,"SOLAR",184.8401866097341,6500,1201461.212963272,15.34854135683217,178.7690107722695,2.65210568084986,"Station-C",,"2025-11-26T12:04:42.159Z","2025-11-26T12:04:42.159Z"
"cmifyj31s0cz62o7geky43bup","2025-11-23T12:04:41.602Z","cmifyiwho053i2o7gfd31lfkk",,,"SOLAR",338.2334597673391,6500,2198517.488487704,10.77462088486705,71.34920169147742,1.992802111947112,"Station-A",,"2025-11-26T12:04:42.160Z","2025-11-26T12:04:42.160Z"
"cmifyj31t0cz82o7g2jez4qjr","2025-11-01T12:04:41.602Z",,,"cmifyixmm065s2o7geof05udg","SOLAR",219.9292368153071,6500,1429540.039299496,12.84877014949757,,,"Station-A",,"2025-11-26T12:04:42.161Z","2025-11-26T12:04:42.161Z"
"cmifyj31u0cza2o7gknbdjyxc","2025-11-13T12:04:41.602Z","cmifyiwhr053m2o7gu2ged4f3",,,"PERTAMAX",193.5995040128016,12000,2323194.048153619,12.42277696244315,158.8917325985433,2.97294935155567,"Station-A",,"2025-11-26T12:04:42.162Z","2025-11-26T12:04:42.162Z"
"cmifyj31v0czc2o7gcf7ly2rb","2025-11-03T12:04:41.602Z",,,"cmifyixmo065u2o7gwaotu0gd","SOLAR",312.7403543976669,6500,2032812.303584835,9.333415406234536,,,"Station-C",,"2025-11-26T12:04:42.164Z","2025-11-26T12:04:42.164Z"
"cmifyj31w0cze2o7g7t24ncts","2025-11-14T12:04:41.602Z",,,"cmifyixmp065v2o7gsdk60cr1","SOLAR",205.2235536894235,6500,1333953.098981252,11.04072027876181,,,"Station-A",,"2025-11-26T12:04:42.165Z","2025-11-26T12:04:42.165Z"
"cmifyj31y0czg2o7gzweuuhml","2025-11-11T12:04:41.602Z",,,"cmifyixmq065w2o7gd3zdmuul","SOLAR",273.3861070798463,6500,1777009.696019001,13.79481155912784,,,"Station-B",,"2025-11-26T12:04:42.166Z","2025-11-26T12:04:42.166Z"
"cmifyj31z0czi2o7glnzmuzd3","2025-11-22T12:04:41.602Z",,,"cmifyixmr065x2o7giiatxjcb","SOLAR",492.7548445261305,6500,3202906.489419848,15.55557173443387,,,"Station-B",,"2025-11-26T12:04:42.167Z","2025-11-26T12:04:42.167Z"
"cmifyj3200czk2o7ggu236xh1","2025-10-29T12:04:41.602Z",,,"cmifyixms065y2o7gd2o1jjgs","SOLAR",452.5780677031455,6500,2941757.440070446,12.02521664186042,,,"Station-B",,"2025-11-26T12:04:42.168Z","2025-11-26T12:04:42.168Z"
"cmifyj3210czm2o7ghrhbp5wk","2025-11-05T12:04:41.602Z",,,"cmifyixmt065z2o7gv0jd12o1","SOLAR",313.3267847500255,6500,2036624.100875166,13.05505048080565,,,"Station-C",,"2025-11-26T12:04:42.169Z","2025-11-26T12:04:42.169Z"
"cmifyj3220czo2o7gs81to62b","2025-10-31T12:04:41.602Z","cmifyiwi205402o7g1ry8g15p",,,"SOLAR",342.3962116910951,6500,2225575.375992118,8.473387211126294,149.7887476083234,1.553884447797308,"Station-C",,"2025-11-26T12:04:42.171Z","2025-11-26T12:04:42.171Z"
"cmifyj3240czq2o7gl2qaeadf","2025-10-29T12:04:41.602Z",,"cmifyix4f05pd2o7geoc6yoe6",,"SOLAR",150.6932463479185,6500,979506.1012614706,14.01688867575253,,,"Station-C",,"2025-11-26T12:04:42.172Z","2025-11-26T12:04:42.172Z"
"cmifyj3250czs2o7grv0pvh3o","2025-11-01T12:04:41.602Z","cmifyiwi505442o7gl9sylerq",,,"SOLAR",440.1203776485741,6500,2860782.454715732,15.49278347143495,101.3587483537746,2.538297957730703,"Station-C",,"2025-11-26T12:04:42.173Z","2025-11-26T12:04:42.173Z"
"cmifyj3260czu2o7g2dl65222","2025-11-11T12:04:41.602Z",,"cmifyix4h05pf2o7g7eqgbng5",,"SOLAR",250.9925931295687,6500,1631451.855342196,8.011357217935776,,,"Station-C",,"2025-11-26T12:04:42.175Z","2025-11-26T12:04:42.175Z"
"cmifyj3270czw2o7gys76ty1p","2025-11-05T12:04:41.602Z","cmifyiwi805482o7gjmlcys4x",,,"PERTAMAX",274.3326211795576,12000,3291991.454154691,9.28562159647952,191.1513694327572,1.892638135772643,"Station-B",,"2025-11-26T12:04:42.176Z","2025-11-26T12:04:42.176Z"
"cmifyj3290czy2o7g1plbm5vw","2025-11-26T12:04:41.602Z","cmifyiwia054a2o7g6vewbugn",,,"SOLAR",344.7898368690642,6500,2241133.939648917,11.11829662017613,171.8091104528886,2.627456979072605,"Station-C",,"2025-11-26T12:04:42.177Z","2025-11-26T12:04:42.177Z"
"cmifyj32a0d002o7g7uxf73b1","2025-11-17T12:04:41.602Z","cmifyiwib054c2o7gbiv53ku3",,,"SOLAR",173.4702587797997,6500,1127556.682068698,15.27624663346731,79.98686355985043,1.654879287989921,"Station-A",,"2025-11-26T12:04:42.178Z","2025-11-26T12:04:42.178Z"
"cmifyj32b0d022o7g6hmut0xb","2025-11-14T12:04:41.602Z","cmifyiwid054e2o7g3gmp1mbx",,,"SOLAR",368.2194302356003,6500,2393426.296531402,12.78609278291631,139.5876526661153,2.225171233998261,"Station-C",,"2025-11-26T12:04:42.179Z","2025-11-26T12:04:42.179Z"
"cmifyj32c0d042o7g05au1ryo","2025-11-23T12:04:41.602Z",,"cmifyix4o05pk2o7gala8isr0",,"SOLAR",296.1368977556222,6500,1924889.835411544,8.81923130052097,,,"Station-B",,"2025-11-26T12:04:42.180Z","2025-11-26T12:04:42.180Z"
"cmifyj32d0d062o7gzo9tewxz","2025-11-21T12:04:41.602Z",,,"cmifyixn306692o7g84arf357","SOLAR",243.0829817348433,6500,1580039.381276482,15.48017552035444,,,"Station-C",,"2025-11-26T12:04:42.182Z","2025-11-26T12:04:42.182Z"
"cmifyj32e0d082o7g5ji41ke6","2025-10-31T12:04:41.602Z","cmifyiwii054k2o7giuyo2ney",,,"SOLAR",453.009183732951,6500,2944559.694264182,11.37228909509556,126.8504029961124,1.654779007661141,"Station-A",,"2025-11-26T12:04:42.183Z","2025-11-26T12:04:42.183Z"
"cmifyj32f0d0a2o7gx67qd1ot","2025-11-09T12:04:41.602Z",,,"cmifyixn5066b2o7gxw7d6yl5","SOLAR",333.2797007646285,6500,2166318.054970085,8.820103754309944,,,"Station-C",,"2025-11-26T12:04:42.184Z","2025-11-26T12:04:42.184Z"
"cmifyj32h0d0c2o7g0lucibza","2025-11-09T12:04:41.602Z",,,"cmifyixn7066c2o7gbmfots4t","SOLAR",414.296222607217,6500,2692925.446946911,15.29521342313837,,,"Station-B",,"2025-11-26T12:04:42.185Z","2025-11-26T12:04:42.185Z"
"cmifyj32i0d0e2o7gk07mt2dx","2025-11-02T12:04:41.602Z","cmifyiwim054q2o7gm53ce8qe",,,"SOLAR",324.6341907502192,6500,2110122.239876425,8.472151090637805,97.08885814840563,2.457161662249583,"Station-A",,"2025-11-26T12:04:42.186Z","2025-11-26T12:04:42.186Z"
"cmifyj32j0d0g2o7g5nkx0uy8","2025-11-04T12:04:41.602Z","cmifyiwin054s2o7gev63vcee",,,"SOLAR",136.4445997808687,6500,886889.8985756467,9.107243098285863,191.5443141250212,2.317088547312928,"Station-A",,"2025-11-26T12:04:42.188Z","2025-11-26T12:04:42.188Z"
"cmifyj32l0d0i2o7gwpc8nh8l","2025-10-30T12:04:41.602Z",,"cmifyix4w05pr2o7gee0ds3lj",,"SOLAR",205.8469806116935,6500,1338005.373976008,13.33403970573771,,,"Station-A",,"2025-11-26T12:04:42.189Z","2025-11-26T12:04:42.189Z"
"cmifyj32m0d0k2o7g0npho6op","2025-11-06T12:04:41.602Z",,,"cmifyixnb066g2o7g4rtwzk3k","SOLAR",458.3429182514449,6500,2979228.968634392,12.96139891632203,,,"Station-B",,"2025-11-26T12:04:42.190Z","2025-11-26T12:04:42.190Z"
"cmifyj32n0d0m2o7g9cjs5gcd","2025-11-10T12:04:41.602Z",,"cmifyix4y05pt2o7g7329g9d1",,"SOLAR",464.1467986256553,6500,3016954.19106676,12.56468578708567,,,"Station-C",,"2025-11-26T12:04:42.192Z","2025-11-26T12:04:42.192Z"
"cmifyj32o0d0o2o7g4aaz3z41","2025-11-05T12:04:41.602Z",,,"cmifyixnd066i2o7gaoqrc6x6","SOLAR",130.0199736320401,6500,845129.8286082607,13.7088423508315,,,"Station-A",,"2025-11-26T12:04:42.193Z","2025-11-26T12:04:42.193Z"
"cmifyj32q0d0q2o7gr8yntggo","2025-11-06T12:04:41.602Z","cmifyiwiu05522o7gtoj8j6zn",,,"SOLAR",440.300579113427,6500,2861953.764237276,10.20901127493351,178.798877029037,2.547305378964924,"Station-B",,"2025-11-26T12:04:42.194Z","2025-11-26T12:04:42.194Z"
"cmifyj32r0d0s2o7gp972t27f","2025-11-21T12:04:41.602Z","cmifyiwiw05542o7gcegz5peb",,,"PERTAMAX",310.4699188329459,12000,3725639.025995351,8.415245745538437,115.0129359020924,2.528254294360617,"Station-A",,"2025-11-26T12:04:42.195Z","2025-11-26T12:04:42.195Z"
"cmifyj32s0d0u2o7ghc9folt9","2025-11-03T12:04:41.602Z","cmifyiwiy05562o7gnyn5kda0",,,"SOLAR",354.9223489715181,6500,2306995.268314868,13.58094962201492,186.1705835324353,1.51897329404397,"Station-C",,"2025-11-26T12:04:42.197Z","2025-11-26T12:04:42.197Z"
"cmifyj32t0d0w2o7gdq204smy","2025-11-11T12:04:41.602Z","cmifyiwiz05582o7gqdllawkj",,,"SOLAR",483.2725086187633,6500,3141271.306021961,15.34552344985888,137.0279289847791,1.648977470744069,"Station-B",,"2025-11-26T12:04:42.198Z","2025-11-26T12:04:42.198Z"
"cmifyj32v0d0y2o7giedtljnv","2025-11-23T12:04:41.602Z",,"cmifyix5605pz2o7g0zf6cptd",,"SOLAR",172.9577390861368,6500,1124225.304059889,12.74182666635364,,,"Station-C",,"2025-11-26T12:04:42.199Z","2025-11-26T12:04:42.199Z"
"cmifyj32w0d102o7g1zhblll9","2025-11-06T12:04:41.602Z",,,"cmifyixni066o2o7g2la4qvs1","SOLAR",197.3332110930832,6500,1282665.872105041,9.175912581748154,,,"Station-B",,"2025-11-26T12:04:42.200Z","2025-11-26T12:04:42.200Z"
"cmifyj32x0d122o7gp6f8y4c6","2025-11-17T12:04:41.602Z","cmifyiwj3055e2o7gyoi77q4o",,,"PERTAMAX",321.355200767392,12000,3856262.409208704,15.16493247256097,73.19785911674187,2.541198036204201,"Station-A",,"2025-11-26T12:04:42.201Z","2025-11-26T12:04:42.201Z"
"cmifyj32y0d142o7g3pmeuohb","2025-11-23T12:04:41.602Z",,"cmifyix5a05q22o7glhti59nq",,"SOLAR",268.7861425491741,6500,1747109.926569632,14.37678501955785,,,"Station-B",,"2025-11-26T12:04:42.203Z","2025-11-26T12:04:42.203Z"
"cmifyj3300d162o7gyeh49gb5","2025-11-24T12:04:41.602Z",,,"cmifyixnl066r2o7g0549ebap","SOLAR",391.7972289774926,6500,2546681.988353702,9.630495631374952,,,"Station-B",,"2025-11-26T12:04:42.204Z","2025-11-26T12:04:42.204Z"
