"id","maintenanceNumber","truckId","excavatorId","supportEquipmentId","maintenanceType","scheduledDate","actualDate","completionDate","duration","cost","description","partsReplaced","mechanicName","status","downtimeHours","remarks","createdAt","updatedAt"
"cmifyj2az0bvm2o7g49m4ub1o","MNT-000311",,"cmifyix0705lz2o7g9tju0mty",,"INSPECTION","2025-09-28T12:04:40.731Z","2025-10-01T12:04:40.731Z",,,,"Maintenance INSPECTION 311",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.195Z","2025-11-26T12:04:41.195Z"
"cmifyj2b00bvo2o7gajxcxlwb","MNT-000312","cmifyiwcp04xc2o7gdndpsv4b",,,"INSPECTION",,"2025-09-17T12:04:40.731Z",,,,"Maintenance OVERHAUL 312",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.197Z","2025-11-26T12:04:41.197Z"
"cmifyj2b20bvq2o7gjecvfn66","MNT-000313","cmifyiwcr04xe2o7gzlku6apk",,,"INSPECTION","2025-09-06T12:04:40.731Z","2025-09-09T12:04:40.731Z",,,,"Maintenance INSPECTION 313",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.198Z","2025-11-26T12:04:41.198Z"
"cmifyj2b30bvs2o7gqlc1q6ay","MNT-000314","cmifyiwcs04xg2o7gvbq8x4fy",,,"PREDICTIVE","2025-09-06T12:04:40.731Z","2025-09-09T12:04:40.731Z","2025-09-10T00:04:40.731Z",12,53383392.93382394,"Maintenance PREVENTIVE 314","{""parts"":""Brake Pad"",""quantity"":3}","Dedi","COMPLETED",12,,"2025-11-26T12:04:41.199Z","2025-11-26T12:04:41.199Z"
"cmifyj2b50bvu2o7g0jr53aup","MNT-000315","cmifyiwcu04xi2o7gi4rs5kel",,,"PREVENTIVE",,"2025-09-10T12:04:40.731Z","2025-09-11T10:04:40.731Z",22,29538513.1530612,"Maintenance OVERHAUL 315","{""parts"":""Ban"",""quantity"":3}","Dedi","COMPLETED",22,,"2025-11-26T12:04:41.201Z","2025-11-26T12:04:41.201Z"
"cmifyj2b60bvw2o7gcsvhq0ij","MNT-000316",,,"cmifyixjo062s2o7g5d0oy9al","PREDICTIVE","2025-08-30T12:04:40.731Z","2025-09-02T12:04:40.731Z",,,,"Maintenance PREDICTIVE 316",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.202Z","2025-11-26T12:04:41.202Z"
"cmifyj2b80bvy2o7gl7jvmpkr","MNT-000317","cmifyiwcx04xm2o7g4l0poxad",,,"OVERHAUL","2025-11-14T12:04:40.731Z","2025-11-17T12:04:40.731Z",,,,"Maintenance PREDICTIVE 317",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.204Z","2025-11-26T12:04:41.204Z"
"cmifyj2b90bw02o7gbqyq4tn8","MNT-000318","cmifyiwcz04xo2o7gqezp5kv5",,,"CORRECTIVE","2025-11-05T12:04:40.731Z","2025-11-08T12:04:40.731Z",,,,"Maintenance CORRECTIVE 318",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.205Z","2025-11-26T12:04:41.205Z"
"cmifyj2ba0bw22o7ggt8y2ds7","MNT-000319","cmifyiwd004xq2o7gfzbas7q4",,,"PREVENTIVE","2025-11-18T12:04:40.731Z","2025-11-21T12:04:40.731Z",,,,"Maintenance CORRECTIVE 319",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.207Z","2025-11-26T12:04:41.207Z"
"cmifyj2bc0bw42o7gw4xbpt5z","MNT-000320","cmifyiwd204xs2o7g44zd9ayf",,,"PREDICTIVE","2025-11-04T12:04:40.731Z","2025-11-07T12:04:40.731Z",,,,"Maintenance OVERHAUL 320",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.208Z","2025-11-26T12:04:41.208Z"
"cmifyj2bd0bw62o7gw7xwq33j","MNT-000321","cmifyiwd304xu2o7g8qivbti9",,,"CORRECTIVE","2025-10-10T12:04:40.731Z","2025-10-13T12:04:40.731Z",,,,"Maintenance CORRECTIVE 321",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.210Z","2025-11-26T12:04:41.210Z"
"cmifyj2bf0bw82o7gf7c4b4fk","MNT-000322",,,"cmifyixjt062y2o7g44ec7xmh","CORRECTIVE","2025-10-02T12:04:40.731Z","2025-10-05T12:04:40.731Z",,,,"Maintenance OVERHAUL 322",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.211Z","2025-11-26T12:04:41.211Z"
"cmifyj2bg0bwa2o7gv90rp005","MNT-000323","cmifyiwd604xy2o7gty7jtc7j",,,"INSPECTION","2025-11-07T12:04:40.731Z","2025-11-10T12:04:40.731Z",,,,"Maintenance OVERHAUL 323",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.212Z","2025-11-26T12:04:41.212Z"
"cmifyj2bh0bwc2o7gs3q3qufy","MNT-000324",,,"cmifyixjv06302o7g8zu6z5f7","PREDICTIVE",,"2025-09-11T12:04:40.731Z","2025-09-12T12:04:40.731Z",24,37569605.69595671,"Maintenance OVERHAUL 324","{""parts"":""Brake Pad"",""quantity"":1}","Agus","COMPLETED",24,,"2025-11-26T12:04:41.214Z","2025-11-26T12:04:41.214Z"
"cmifyj2bj0bwe2o7g9tnfphzc","MNT-000325",,"cmifyix0o05md2o7g89zlnf2g",,"PREVENTIVE",,"2025-09-03T12:04:40.731Z","2025-09-05T00:04:40.731Z",36,29444456.66098245,"Maintenance PREVENTIVE 325","{""parts"":""Filter Oli"",""quantity"":4}","Dedi","COMPLETED",36,,"2025-11-26T12:04:41.215Z","2025-11-26T12:04:41.215Z"
"cmifyj2bk0bwg2o7ggp5ngajy","MNT-000326","cmifyiwdb04y42o7gew60ntki",,,"CORRECTIVE","2025-10-29T12:04:40.731Z","2025-11-01T12:04:40.731Z",,,,"Maintenance CORRECTIVE 326",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.216Z","2025-11-26T12:04:41.216Z"
"cmifyj2bl0bwi2o7g4ve9umxb","MNT-000327",,,"cmifyixjz06332o7gcqexnblh","OVERHAUL",,"2025-10-09T12:04:40.731Z",,,,"Maintenance OVERHAUL 327",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.218Z","2025-11-26T12:04:41.218Z"
"cmifyj2bn0bwk2o7g79e6qiiv","MNT-000328",,,"cmifyixk006342o7gi9dxhikf","OVERHAUL","2025-10-07T12:04:40.731Z","2025-10-10T12:04:40.731Z",,,,"Maintenance PREDICTIVE 328",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.219Z","2025-11-26T12:04:41.219Z"
"cmifyj2bp0bwm2o7guzy6sbyk","MNT-000329","cmifyiwdf04ya2o7gd6an38dv",,,"CORRECTIVE",,"2025-09-21T12:04:40.731Z","2025-09-22T11:04:40.731Z",23,54890522.55054755,"Maintenance INSPECTION 329","{""parts"":""Brake Pad"",""quantity"":4}","Rudi","COMPLETED",23,,"2025-11-26T12:04:41.221Z","2025-11-26T12:04:41.221Z"
"cmifyj2bq0bwo2o7gafo0rat2","MNT-000330","cmifyiwdh04yc2o7ggtg5qasx",,,"PREDICTIVE","2025-10-19T12:04:40.731Z","2025-10-22T12:04:40.731Z","2025-10-23T04:04:40.731Z",16,28865155.64723162,"Maintenance INSPECTION 330","{""parts"":""Filter Oli"",""quantity"":1}","Dedi","COMPLETED",16,,"2025-11-26T12:04:41.222Z","2025-11-26T12:04:41.222Z"
"cmifyj2br0bwq2o7g8y0qhusw","MNT-000331","cmifyiwdi04ye2o7gqn47skav",,,"INSPECTION","2025-10-26T12:04:40.731Z","2025-10-29T12:04:40.731Z",,,,"Maintenance PREVENTIVE 331",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.224Z","2025-11-26T12:04:41.224Z"
"cmifyj2bt0bws2o7g25ddmn4q","MNT-000332","cmifyiwdk04yg2o7g8h8hgy32",,,"CORRECTIVE","2025-09-18T12:04:40.731Z","2025-09-21T12:04:40.731Z",,,,"Maintenance OVERHAUL 332",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.225Z","2025-11-26T12:04:41.225Z"
"cmifyj2bu0bwu2o7g9pumy9eq","MNT-000333",,"cmifyix0y05ml2o7ghs3ga3jc",,"CORRECTIVE","2025-10-29T12:04:40.731Z","2025-11-01T12:04:40.731Z",,,,"Maintenance PREVENTIVE 333",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.226Z","2025-11-26T12:04:41.226Z"
"cmifyj2bv0bww2o7gbqkv4zdl","MNT-000334",,"cmifyix0z05mm2o7gs1zmj43n",,"CORRECTIVE","2025-09-03T12:04:40.731Z","2025-09-06T12:04:40.731Z","2025-09-07T02:04:40.731Z",14,29474069.96381915,"Maintenance OVERHAUL 334","{""parts"":""Filter Oli"",""quantity"":1}","Dedi","COMPLETED",14,,"2025-11-26T12:04:41.228Z","2025-11-26T12:04:41.228Z"
"cmifyj2bx0bwy2o7gurprqmry","MNT-000335",,"cmifyix1005mn2o7gz6z6vkd8",,"PREDICTIVE","2025-09-15T12:04:40.731Z","2025-09-18T12:04:40.731Z",,,,"Maintenance PREVENTIVE 335",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.229Z","2025-11-26T12:04:41.229Z"
"cmifyj2by0bx02o7ggir90rk3","MNT-000336","cmifyiwdq04yo2o7g7r4artxg",,,"PREDICTIVE","2025-09-13T12:04:40.731Z","2025-09-16T12:04:40.731Z",,,,"Maintenance PREVENTIVE 336",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.230Z","2025-11-26T12:04:41.230Z"
"cmifyj2bz0bx22o7ggwd87f4e","MNT-000337",,,"cmifyixk8063d2o7gyvuiwyrm","OVERHAUL","2025-09-27T12:04:40.731Z","2025-09-30T12:04:40.731Z",,,,"Maintenance OVERHAUL 337",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.232Z","2025-11-26T12:04:41.232Z"
"cmifyj2c10bx42o7gk49qbt4g","MNT-000338",,,"cmifyixk9063e2o7gv5kk7h9a","CORRECTIVE","2025-11-19T12:04:40.731Z","2025-11-22T12:04:40.731Z",,,,"Maintenance INSPECTION 338",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.233Z","2025-11-26T12:04:41.233Z"
"cmifyj2c20bx62o7gl7h5679m","MNT-000339",,"cmifyix1505mr2o7gy6z97ckc",,"PREVENTIVE","2025-09-08T12:04:40.731Z","2025-09-11T12:04:40.731Z",,,,"Maintenance PREVENTIVE 339",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.234Z","2025-11-26T12:04:41.234Z"
"cmifyj2c30bx82o7g7chzl3sq","MNT-000340","cmifyiwdw04yw2o7gzej3ovby",,,"OVERHAUL","2025-09-23T12:04:40.731Z","2025-09-26T12:04:40.731Z",,,,"Maintenance OVERHAUL 340",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.236Z","2025-11-26T12:04:41.236Z"
"cmifyj2c50bxa2o7g9rlw71mc","MNT-000341",,"cmifyix1805mt2o7gyzl5sdyf",,"INSPECTION","2025-10-03T12:04:40.731Z","2025-10-06T12:04:40.731Z",,,,"Maintenance OVERHAUL 341",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.237Z","2025-11-26T12:04:41.237Z"
"cmifyj2c60bxc2o7gwogbomvp","MNT-000342",,"cmifyix1905mu2o7gsvwqoyq7",,"INSPECTION","2025-10-10T12:04:40.731Z","2025-10-13T12:04:40.731Z",,,,"Maintenance PREVENTIVE 342",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.239Z","2025-11-26T12:04:41.239Z"
"cmifyj2c80bxe2o7g9xylfr6j","MNT-000343","cmifyiwe104z22o7gtkvbpdw0",,,"PREDICTIVE","2025-11-18T12:04:40.731Z","2025-11-21T12:04:40.731Z",,,,"Maintenance OVERHAUL 343",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.240Z","2025-11-26T12:04:41.240Z"
"cmifyj2c90bxg2o7g7rn24tu5","MNT-000344","cmifyiwe304z42o7gavgrbuzn",,,"INSPECTION",,"2025-10-15T12:04:40.731Z",,,,"Maintenance PREVENTIVE 344",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.242Z","2025-11-26T12:04:41.242Z"
"cmifyj2ca0bxi2o7gq36603q8","MNT-000345",,"cmifyix1d05mx2o7gzjtrn9t2",,"OVERHAUL","2025-10-28T12:04:40.731Z","2025-10-31T12:04:40.731Z",,,,"Maintenance PREDICTIVE 345",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.243Z","2025-11-26T12:04:41.243Z"
"cmifyj2cc0bxk2o7g6k3dunoe","MNT-000346",,"cmifyix1e05my2o7glr95kez6",,"PREDICTIVE",,"2025-08-30T12:04:40.731Z",,,,"Maintenance PREVENTIVE 346",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.244Z","2025-11-26T12:04:41.244Z"
"cmifyj2cd0bxm2o7g2fdtgs8t","MNT-000347","cmifyiwe804za2o7gjklqn1wt",,,"PREDICTIVE","2025-10-09T12:04:40.731Z","2025-10-12T12:04:40.731Z",,,,"Maintenance INSPECTION 347",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.245Z","2025-11-26T12:04:41.245Z"
"cmifyj2ce0bxo2o7gilfsgo75","MNT-000348",,,"cmifyixkj063o2o7guw6qagys","INSPECTION","2025-10-23T12:04:40.731Z","2025-10-26T12:04:40.731Z",,,,"Maintenance PREDICTIVE 348",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.247Z","2025-11-26T12:04:41.247Z"
"cmifyj2cg0bxq2o7gi6x81466","MNT-000349",,"cmifyix1i05n12o7g915untaa",,"PREDICTIVE","2025-10-22T12:04:40.731Z","2025-10-25T12:04:40.731Z",,,,"Maintenance PREDICTIVE 349",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.248Z","2025-11-26T12:04:41.248Z"
"cmifyj2ch0bxs2o7gfre6ezvm","MNT-000350",,"cmifyix1j05n22o7gl5xh1un7",,"OVERHAUL","2025-11-13T12:04:40.731Z","2025-11-16T12:04:40.731Z",,,,"Maintenance CORRECTIVE 350",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.249Z","2025-11-26T12:04:41.249Z"
"cmifyj2ci0bxu2o7g7qel3jv2","MNT-000351","cmifyiwee04zi2o7g16bqs5mz",,,"INSPECTION","2025-09-04T12:04:40.731Z","2025-09-07T12:04:40.731Z","2025-09-08T14:04:40.731Z",26,49247938.80667443,"Maintenance CORRECTIVE 351","{""parts"":""Brake Pad"",""quantity"":1}","Rudi","COMPLETED",26,,"2025-11-26T12:04:41.251Z","2025-11-26T12:04:41.251Z"
"cmifyj2ck0bxw2o7gascqvu8m","MNT-000352","cmifyiweg04zk2o7g481s6nu6",,,"CORRECTIVE",,"2025-11-21T12:04:40.731Z","2025-11-22T13:04:40.731Z",25,44523134.29232997,"Maintenance CORRECTIVE 352","{""parts"":""Filter Oli"",""quantity"":3}","Agus","COMPLETED",25,,"2025-11-26T12:04:41.252Z","2025-11-26T12:04:41.252Z"
"cmifyj2cl0bxy2o7glqhriyak","MNT-000353",,,"cmifyixko063t2o7gxokftnun","OVERHAUL","2025-09-21T12:04:40.731Z","2025-09-24T12:04:40.731Z",,,,"Maintenance OVERHAUL 353",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.254Z","2025-11-26T12:04:41.254Z"
"cmifyj2cn0by02o7glocsqgkc","MNT-000354","cmifyiwej04zo2o7g5fnsqmjp",,,"PREVENTIVE","2025-11-01T12:04:40.731Z","2025-11-04T12:04:40.731Z",,,,"Maintenance INSPECTION 354",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.255Z","2025-11-26T12:04:41.255Z"
"cmifyj2co0by22o7gjgd2iisi","MNT-000355","cmifyiwel04zq2o7gozlh3mh7",,,"CORRECTIVE",,"2025-10-08T12:04:40.731Z",,,,"Maintenance PREVENTIVE 355",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.257Z","2025-11-26T12:04:41.257Z"
"cmifyj2cq0by42o7g7ekiaros","MNT-000356",,"cmifyix1q05n82o7gzgbr22bt",,"PREDICTIVE","2025-09-26T12:04:40.731Z","2025-09-29T12:04:40.731Z",,,,"Maintenance PREVENTIVE 356",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.258Z","2025-11-26T12:04:41.258Z"
"cmifyj2cr0by62o7gh1l34n4q","MNT-000357","cmifyiweo04zu2o7gecp9zprw",,,"INSPECTION","2025-09-27T12:04:40.731Z","2025-09-30T12:04:40.731Z",,,,"Maintenance PREDICTIVE 357",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.259Z","2025-11-26T12:04:41.259Z"
"cmifyj2cs0by82o7g9cx63vnj","MNT-000358",,"cmifyix1t05na2o7ggv43arzf",,"CORRECTIVE","2025-09-08T12:04:40.731Z","2025-09-11T12:04:40.731Z",,,,"Maintenance PREDICTIVE 358",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.261Z","2025-11-26T12:04:41.261Z"
"cmifyj2cu0bya2o7g4xk5r16h","MNT-000359",,,"cmifyixku063z2o7gh5qw3nn6","PREDICTIVE","2025-09-26T12:04:40.731Z","2025-09-29T12:04:40.731Z",,,,"Maintenance PREVENTIVE 359",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.262Z","2025-11-26T12:04:41.262Z"
"cmifyj2cv0byc2o7glfx6pcrk","MNT-000360","cmifyiweu05002o7g0a58jqve",,,"PREVENTIVE","2025-10-22T12:04:40.731Z","2025-10-25T12:04:40.731Z",,,,"Maintenance PREVENTIVE 360",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.263Z","2025-11-26T12:04:41.263Z"
"cmifyj2cw0bye2o7ge2auygr6","MNT-000361","cmifyiwev05022o7gq5yzzmuo",,,"INSPECTION","2025-10-25T12:04:40.731Z","2025-10-28T12:04:40.731Z",,,,"Maintenance CORRECTIVE 361",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.265Z","2025-11-26T12:04:41.265Z"
"cmifyj2cy0byg2o7gkny2s5au","MNT-000362",,,"cmifyixkx06422o7ge445uj0z","PREVENTIVE","2025-10-13T12:04:40.731Z","2025-10-16T12:04:40.731Z",,,,"Maintenance INSPECTION 362",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.266Z","2025-11-26T12:04:41.266Z"
"cmifyj2cz0byi2o7gcpdfwjbw","MNT-000363",,,"cmifyixky06432o7g8dm0zirf","CORRECTIVE","2025-10-06T12:04:40.731Z","2025-10-09T12:04:40.731Z",,,,"Maintenance PREVENTIVE 363",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.267Z","2025-11-26T12:04:41.267Z"
"cmifyj2d00byk2o7g60yr6obj","MNT-000364","cmifyiwf005082o7g8ln82f1f",,,"CORRECTIVE","2025-10-05T12:04:40.731Z","2025-10-08T12:04:40.731Z","2025-10-08T21:04:40.731Z",9,30183415.84372309,"Maintenance OVERHAUL 364","{""parts"":""Brake Pad"",""quantity"":2}","Budi","COMPLETED",9,,"2025-11-26T12:04:41.269Z","2025-11-26T12:04:41.269Z"
"cmifyj2d20bym2o7glqk56fle","MNT-000365","cmifyiwf2050a2o7gdw8hsnt9",,,"PREDICTIVE",,"2025-11-26T12:04:40.731Z","2025-11-26T23:04:40.731Z",11,5905880.464730646,"Maintenance INSPECTION 365","{""parts"":""Ban"",""quantity"":1}","Budi","COMPLETED",11,,"2025-11-26T12:04:41.270Z","2025-11-26T12:04:41.270Z"
"cmifyj2d30byo2o7go6qo4oyw","MNT-000366",,"cmifyix2205ni2o7gihg41l1y",,"CORRECTIVE",,"2025-10-21T12:04:40.731Z","2025-10-23T04:04:40.731Z",40,11464906.34261304,"Maintenance PREDICTIVE 366","{""parts"":""Filter Oli"",""quantity"":4}","Agus","COMPLETED",40,,"2025-11-26T12:04:41.272Z","2025-11-26T12:04:41.272Z"
"cmifyj2d50byq2o7g42qestet","MNT-000367",,"cmifyix2405nj2o7gtaetno4f",,"PREDICTIVE","2025-11-10T12:04:40.731Z","2025-11-13T12:04:40.731Z",,,,"Maintenance INSPECTION 367",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.273Z","2025-11-26T12:04:41.273Z"
"cmifyj2d60bys2o7gs0szowt7","MNT-000368",,,"cmifyixl206482o7gs2oru5kv","PREVENTIVE","2025-10-09T12:04:40.731Z","2025-10-12T12:04:40.731Z","2025-10-13T08:04:40.731Z",20,22271051.54059539,"Maintenance PREVENTIVE 368","{""parts"":""Ban"",""quantity"":2}","Dedi","COMPLETED",20,,"2025-11-26T12:04:41.275Z","2025-11-26T12:04:41.275Z"
"cmifyj2d70byu2o7gr1hzvk8h","MNT-000369",,"cmifyix2605nl2o7g9uxrnyik",,"INSPECTION","2025-09-22T12:04:40.731Z","2025-09-25T12:04:40.731Z",,,,"Maintenance CORRECTIVE 369",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.276Z","2025-11-26T12:04:41.276Z"
"cmifyj2d90byw2o7giy7omz71","MNT-000370","cmifyiwfa050k2o7gu8p0d3nx",,,"INSPECTION","2025-10-27T12:04:40.731Z","2025-10-30T12:04:40.731Z",,,,"Maintenance PREVENTIVE 370",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.277Z","2025-11-26T12:04:41.277Z"
"cmifyj2da0byy2o7g2lrx3aiy","MNT-000371","cmifyiwfc050m2o7g4bmhfqef",,,"PREDICTIVE",,"2025-11-02T12:04:40.731Z",,,,"Maintenance OVERHAUL 371",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.279Z","2025-11-26T12:04:41.279Z"
"cmifyj2dc0bz02o7g4rg21omx","MNT-000372",,,"cmifyixl6064c2o7gsd2sp2lk","OVERHAUL","2025-08-28T12:04:40.731Z","2025-08-31T12:04:40.731Z",,,,"Maintenance CORRECTIVE 372",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.280Z","2025-11-26T12:04:41.280Z"
"cmifyj2dd0bz22o7gekjr6lmj","MNT-000373","cmifyiwff050q2o7g2c8s5i8p",,,"PREDICTIVE","2025-10-13T12:04:40.731Z","2025-10-16T12:04:40.731Z",,,,"Maintenance PREVENTIVE 373",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.281Z","2025-11-26T12:04:41.281Z"
"cmifyj2de0bz42o7gog7igr5n","MNT-000374",,"cmifyix2d05nq2o7g2ymkm7rs",,"OVERHAUL","2025-11-19T12:04:40.731Z","2025-11-22T12:04:40.731Z",,,,"Maintenance PREDICTIVE 374",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.283Z","2025-11-26T12:04:41.283Z"
"cmifyj2dg0bz62o7gauu9q67k","MNT-000375","cmifyiwfj050u2o7gclx1i291",,,"PREDICTIVE",,"2025-09-21T12:04:40.731Z",,,,"Maintenance PREDICTIVE 375",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.284Z","2025-11-26T12:04:41.284Z"
"cmifyj2dh0bz82o7gkp6r2rj5","MNT-000376","cmifyiwfk050w2o7guxel6bub",,,"PREVENTIVE",,"2025-10-02T12:04:40.731Z",,,,"Maintenance PREVENTIVE 376",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.286Z","2025-11-26T12:04:41.286Z"
"cmifyj2dj0bza2o7gduimxaej","MNT-000377","cmifyiwfm050y2o7gjwbda4el",,,"PREDICTIVE","2025-11-05T12:04:40.731Z","2025-11-08T12:04:40.731Z","2025-11-10T07:04:40.731Z",43,54197030.47437004,"Maintenance PREVENTIVE 377","{""parts"":""Filter Oli"",""quantity"":3}","Agus","COMPLETED",43,,"2025-11-26T12:04:41.287Z","2025-11-26T12:04:41.287Z"
"cmifyj2dk0bzc2o7gk3n41bwt","MNT-000378",,"cmifyix2i05nu2o7gqo38yqsu",,"PREVENTIVE",,"2025-10-27T12:04:40.731Z",,,,"Maintenance OVERHAUL 378",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.289Z","2025-11-26T12:04:41.289Z"
"cmifyj2dm0bze2o7gk0rfjdjk","MNT-000379",,"cmifyix2j05nv2o7gap2riloe",,"OVERHAUL","2025-08-26T12:04:40.731Z","2025-08-29T12:04:40.731Z",,,,"Maintenance OVERHAUL 379",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.290Z","2025-11-26T12:04:41.290Z"
"cmifyj2dn0bzg2o7ggrtt61qb","MNT-000380",,"cmifyix2k05nw2o7g5p2t1c64",,"OVERHAUL","2025-10-03T12:04:40.731Z","2025-10-06T12:04:40.731Z","2025-10-07T10:04:40.731Z",22,47231646.35280567,"Maintenance INSPECTION 380","{""parts"":""Brake Pad"",""quantity"":2}","Agus","COMPLETED",22,,"2025-11-26T12:04:41.292Z","2025-11-26T12:04:41.292Z"
"cmifyj2dp0bzi2o7gjck9evh8","MNT-000381","cmifyiwft05162o7gum03gj1r",,,"PREVENTIVE","2025-09-07T12:04:40.731Z","2025-09-10T12:04:40.731Z",,,,"Maintenance INSPECTION 381",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.293Z","2025-11-26T12:04:41.293Z"
"cmifyj2dq0bzk2o7guuyt9gsi","MNT-000382","cmifyiwfu05182o7giihye1c8",,,"CORRECTIVE","2025-09-01T12:04:40.731Z","2025-09-04T12:04:40.731Z","2025-09-04T16:04:40.731Z",4,35661146.22559504,"Maintenance INSPECTION 382","{""parts"":""Filter Oli"",""quantity"":2}","Dedi","COMPLETED",4,,"2025-11-26T12:04:41.295Z","2025-11-26T12:04:41.295Z"
"cmifyj2ds0bzm2o7gb6e9tpxi","MNT-000383","cmifyiwfw051a2o7gr42fd7vv",,,"PREVENTIVE","2025-11-11T12:04:40.731Z","2025-11-14T12:04:40.731Z",,,,"Maintenance OVERHAUL 383",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.296Z","2025-11-26T12:04:41.296Z"
"cmifyj2dt0bzo2o7gwd9evbiq","MNT-000384",,"cmifyix2p05o02o7gh4nbh80u",,"CORRECTIVE",,"2025-11-17T12:04:40.731Z","2025-11-17T21:04:40.731Z",9,28002084.10546729,"Maintenance INSPECTION 384","{""parts"":""Brake Pad"",""quantity"":3}","Dedi","COMPLETED",9,,"2025-11-26T12:04:41.297Z","2025-11-26T12:04:41.297Z"
"cmifyj2du0bzq2o7gn1im31hq","MNT-000385",,,"cmifyixlj064p2o7gllwb25ct","INSPECTION","2025-09-03T12:04:40.731Z","2025-09-06T12:04:40.731Z","2025-09-07T06:04:40.731Z",18,36457733.55438916,"Maintenance PREVENTIVE 385","{""parts"":""Brake Pad"",""quantity"":4}","Dedi","COMPLETED",18,,"2025-11-26T12:04:41.299Z","2025-11-26T12:04:41.299Z"
"cmifyj2dw0bzs2o7g8v6mymmg","MNT-000386","cmifyiwg1051g2o7g1n22jrrq",,,"INSPECTION","2025-10-22T12:04:40.731Z","2025-10-25T12:04:40.731Z",,,,"Maintenance PREDICTIVE 386",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.300Z","2025-11-26T12:04:41.300Z"
"cmifyj2dx0bzu2o7gk725pt49","MNT-000387","cmifyiwg2051i2o7gh5gcq4jk",,,"OVERHAUL","2025-11-03T12:04:40.731Z","2025-11-06T12:04:40.731Z",,,,"Maintenance CORRECTIVE 387",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.302Z","2025-11-26T12:04:41.302Z"
