"id","activityNumber","truckId","excavatorId","operatorId","supervisorId","loadingPointId","dumpingPointId","roadSegmentId","shift","queueStartTime","queueEndTime","loadingStartTime","loadingEndTime","departureTime","arrivalTime","dumpingStartTime","dumpingEndTime","returnTime","queueDuration","loadingDuration","haulingDuration","dumpingDuration","returnDuration","totalCycleTime","loadWeight","targetWeight","loadEfficiency","distance","fuelConsumed","status","weatherCondition","roadCondition","isDelayed","delayMinutes","delayReasonId","delayReasonDetail","predictedDelayRisk","predictedDelayMinutes","remarks","createdAt","updatedAt"
"cmifyj4tp0f5c2o7g8z08y461","HA-0000030","cmifyiw0i04ho2o7gzcl9fmta","cmifyiwqa05e62o7gi8f2krpq","cmifyivht03r02o7gdircbi1d","cmifyisj9000z2o7gd9vsrro1","cmifyitlg00z02o7ge73ttclw","cmifyiubc01wc2o7g8exqd426","cmifyiuw802to2o7gpv28eepo","SHIFT_3","2025-11-25T06:14:12.238Z","2025-11-25T06:24:12.238Z","2025-11-25T06:24:12.238Z","2025-11-25T06:40:12.238Z","2025-11-25T06:40:12.238Z","2025-11-25T06:58:12.238Z","2025-11-25T06:58:12.238Z","2025-11-25T07:04:12.238Z","2025-11-25T07:23:12.238Z",10,16,18,6,19,69,36.11863494248703,38,95.04903932233428,3.280652247646854,8.818855460272387,"COMPLETED","BERAWAN","POOR",true,11,"cmifyj1do0agu2o7gyv69hqp6","Delay details noted","LOW",8,,"2025-11-26T12:04:44.461Z","2025-11-26T12:04:44.461Z"
"cmifyj4tr0f5e2o7g8p0t532l","HA-0000031","cmifyiw0k04hq2o7ghhxg47wv","cmifyiwqc05e72o7gqiuge4gv","cmifyivhu03r22o7gqzckowbg","cmifyisja00102o7gnn9fxe5k","cmifyitli00z22o7gn5ukv0ud","cmifyiube01we2o7g9bzc39bn","cmifyiuw902tq2o7g7jpmwq6i","SHIFT_1","2025-11-24T22:51:23.836Z","2025-11-24T22:59:23.836Z","2025-11-24T22:59:23.836Z","2025-11-24T23:11:23.836Z","2025-11-24T23:11:23.836Z","2025-11-24T23:36:23.836Z","2025-11-24T23:36:23.836Z","2025-11-24T23:45:23.836Z","2025-11-25T00:09:23.836Z",8,12,25,9,24,78,33.38419286447389,37,90.22754828236185,3.289992016466711,7.302215782843414,"LOADING","HUJAN_RINGAN","FAIR",false,0,,,"MEDIUM",7,,"2025-11-26T12:04:44.464Z","2025-11-26T12:04:44.464Z"
"cmifyj4tv0f5g2o7g9y1tqfdx","HA-0000032","cmifyiw0l04hs2o7g7f61it4n","cmifyiwqd05e82o7gkbh4y3tl","cmifyivhw03r42o7giv2polkn","cmifyisjb00112o7gwq8ew4fj","cmifyitlj00z42o7g78kgruj3","cmifyiubg01wg2o7gqe4bbv1o","cmifyiuwa02ts2o7g8emnz2u6","SHIFT_2","2025-11-25T07:13:23.698Z","2025-11-25T07:31:23.698Z","2025-11-25T07:31:23.698Z","2025-11-25T07:41:23.698Z","2025-11-25T07:41:23.698Z","2025-11-25T08:10:23.698Z","2025-11-25T08:10:23.698Z","2025-11-25T08:19:23.698Z","2025-11-25T08:47:23.698Z",18,10,29,9,28,94,20.92281559065781,21,99.63245519360859,5.601950800277494,15.22767165282862,"DUMPING","CERAH","GOOD",true,21,"cmifyj1dn0ags2o7gldp1fz2b","Delay details noted","MEDIUM",14,,"2025-11-26T12:04:44.467Z","2025-11-26T12:04:44.467Z"
"cmifyj4tx0f5i2o7guu0sl908","HA-0000033","cmifyiw0n04hu2o7gmajb6aqt","cmifyiwqe05e92o7g0bl5lnu2","cmifyivhx03r62o7gka00ngba","cmifyisjd00122o7ghq3cvyse","cmifyitlk00z62o7g0868p5mw","cmifyiubi01wi2o7gp2v2n1mz","cmifyiuwc02tu2o7gilwf0b9t","SHIFT_3","2025-11-24T23:22:35.673Z","2025-11-24T23:28:35.673Z","2025-11-24T23:28:35.673Z","2025-11-24T23:41:35.673Z","2025-11-24T23:41:35.673Z","2025-11-25T00:07:35.673Z","2025-11-25T00:07:35.673Z","2025-11-25T00:13:35.673Z","2025-11-25T00:38:35.673Z",6,13,26,6,25,76,24.92616395344881,26,95.86986135941848,5.656678072328963,15.17943324396716,"LOADING","HUJAN_LEBAT","FAIR",false,0,,,"LOW",8,,"2025-11-26T12:04:44.469Z","2025-11-26T12:04:44.469Z"
"cmifyj4u00f5k2o7gpc05b2zr","HA-0000034","cmifyiw0o04hw2o7gakh26ww5","cmifyiwqf05ea2o7g3qwdc8z1","cmifyivhz03r82o7gmbzsm7dy","cmifyisje00132o7genqfoyjz","cmifyitlm00z82o7gk6ir4js9","cmifyiubj01wk2o7g9tvwghq8","cmifyiuwd02tw2o7g39f4pt1q","SHIFT_1","2025-11-25T09:27:11.010Z","2025-11-25T09:39:11.010Z","2025-11-25T09:39:11.010Z","2025-11-25T09:52:11.010Z","2025-11-25T09:52:11.010Z","2025-11-25T10:18:11.010Z","2025-11-25T10:18:11.010Z","2025-11-25T10:23:11.010Z","2025-11-25T10:36:11.010Z",12,13,26,5,13,69,18.81268247296171,22,85.51219305891689,2.723849220108748,7.033869498682159,"COMPLETED","MENDUNG","FAIR",false,0,,,"MEDIUM",3,,"2025-11-26T12:04:44.472Z","2025-11-26T12:04:44.472Z"
"cmifyj4u40f5m2o7gt21rmoxi","HA-0000035","cmifyiw0q04hy2o7gvdtehiil","cmifyiwqh05eb2o7gw2je6e36","cmifyivi003ra2o7gdutjxpv1","cmifyisjg00142o7g18l6bj5d","cmifyitln00za2o7g7cv0gicj","cmifyiubk01wm2o7giy1ymid1","cmifyiuwe02ty2o7g14xqwu2z","SHIFT_2","2025-11-24T14:11:25.355Z","2025-11-24T14:19:25.355Z","2025-11-24T14:19:25.355Z","2025-11-24T14:30:25.355Z","2025-11-24T14:30:25.355Z","2025-11-24T14:50:25.355Z","2025-11-24T14:50:25.355Z","2025-11-24T15:01:25.355Z","2025-11-24T15:19:25.355Z",8,11,20,11,18,68,28.52240600491751,32,89.13251876536722,5.088305422387288,12.55553740428495,"COMPLETED","HUJAN_LEBAT","GOOD",false,0,,,"LOW",12,,"2025-11-26T12:04:44.476Z","2025-11-26T12:04:44.476Z"
"cmifyj4u60f5o2o7grvkn26p7","HA-0000036","cmifyiw0r04i02o7gxekx1w1k","cmifyiwqi05ec2o7gg3s7146w","cmifyivi203rc2o7gnttuco7k","cmifyisjh00152o7gh1v8vhhw","cmifyitlp00zc2o7gyuruiyu5","cmifyiubm01wo2o7gl6s3eenn","cmifyiuwf02u02o7gtagzx4c7","SHIFT_3","2025-11-25T05:29:17.064Z","2025-11-25T05:36:17.064Z","2025-11-25T05:36:17.064Z","2025-11-25T05:49:17.064Z","2025-11-25T05:49:17.064Z","2025-11-25T06:07:17.064Z","2025-11-25T06:07:17.064Z","2025-11-25T06:16:17.064Z","2025-11-25T06:36:17.064Z",7,13,18,9,20,67,24.60683726853492,30,82.02279089511642,4.811604695767704,13.16742672818399,"LOADING","HUJAN_RINGAN","FAIR",false,0,,,"LOW",4,,"2025-11-26T12:04:44.479Z","2025-11-26T12:04:44.479Z"
"cmifyj4u90f5q2o7g6cjy3a5a","HA-0000037","cmifyiw0t04i22o7gly4tg7yc","cmifyiwqj05ed2o7gzsxji2ie","cmifyivi303re2o7g0jkydkau","cmifyisji00162o7g1h9k4uoa","cmifyitlq00ze2o7glu0n7quu","cmifyiubn01wq2o7gfiq0kyix","cmifyiuwg02u22o7gojmdi6ig","SHIFT_1","2025-11-25T06:39:42.173Z","2025-11-25T06:56:42.173Z","2025-11-25T06:56:42.173Z","2025-11-25T07:13:42.173Z","2025-11-25T07:13:42.173Z","2025-11-25T07:29:42.173Z","2025-11-25T07:29:42.173Z","2025-11-25T07:40:42.173Z","2025-11-25T08:03:42.173Z",17,17,16,11,23,84,21.52198801048369,26,82.77687696339882,6.969065828791942,17.04438988223127,"LOADING","CERAH","FAIR",false,0,,,"MEDIUM",10,,"2025-11-26T12:04:44.481Z","2025-11-26T12:04:44.481Z"
"cmifyj4ub0f5s2o7gi904pu51","HA-0000038","cmifyiw0v04i42o7g3ctv5z00","cmifyiwqk05ee2o7gy29irazq","cmifyivi403rg2o7gwavqk20n","cmifyisjk00172o7gb8ar2d7a","cmifyitls00zg2o7gi58a7d8d","cmifyiubo01ws2o7gk56yg8ko","cmifyiuwi02u42o7gcf1ifzqk","SHIFT_2","2025-11-25T01:53:34.856Z","2025-11-25T01:59:34.856Z","2025-11-25T01:59:34.856Z","2025-11-25T02:09:34.856Z","2025-11-25T02:09:34.856Z","2025-11-25T02:40:34.856Z","2025-11-25T02:40:34.856Z","2025-11-25T02:50:34.856Z","2025-11-25T03:05:34.856Z",6,10,31,10,15,72,26.08819753613455,29,89.95930184873984,6.643651036102141,17.77708813261915,"CANCELLED","MENDUNG","GOOD",true,3,"cmifyj1dt0agz2o7gaobga9pb","Delay details noted","MEDIUM",6,,"2025-11-26T12:04:44.483Z","2025-11-26T12:04:44.483Z"
"cmifyj4ud0f5u2o7gngatnbc1","HA-0000039","cmifyiw0w04i62o7gboieugnb","cmifyiwql05ef2o7gczuj3sbv","cmifyivi603ri2o7g2crygaxa","cmifyisjm00182o7gghgii84v","cmifyitlu00zi2o7g5y2wgmh0","cmifyiubq01wu2o7go2znp2sp","cmifyiuwj02u62o7gwr5ayj2g","SHIFT_3","2025-11-24T16:36:52.995Z","2025-11-24T16:54:52.995Z","2025-11-24T16:54:52.995Z","2025-11-24T17:07:52.995Z","2025-11-24T17:07:52.995Z","2025-11-24T17:29:52.995Z","2025-11-24T17:29:52.995Z","2025-11-24T17:38:52.995Z","2025-11-24T18:00:52.995Z",18,13,22,9,22,84,21.64629570884352,24,90.19289878684799,6.763451757141723,15.14390013267411,"DELAYED","HUJAN_SEDANG","FAIR",false,0,,,"MEDIUM",9,,"2025-11-26T12:04:44.486Z","2025-11-26T12:04:44.486Z"
"cmifyj4ug0f5w2o7g6mxp1gku","HA-0000040","cmifyiw0y04i82o7g40mwpbrp","cmifyiwqm05eg2o7gpr07y27x","cmifyivi703rk2o7gp7lw9y2l","cmifyisjn00192o7g0vln5dly","cmifyitlv00zk2o7g9xzj51nz","cmifyiubr01ww2o7g7avvadb9","cmifyiuwk02u82o7g0kigsogi","SHIFT_1","2025-11-24T13:28:33.305Z","2025-11-24T13:39:33.305Z","2025-11-24T13:39:33.305Z","2025-11-24T13:52:33.305Z","2025-11-24T13:52:33.305Z","2025-11-24T14:24:33.305Z","2025-11-24T14:24:33.305Z","2025-11-24T14:36:33.305Z","2025-11-24T15:00:33.305Z",11,13,32,12,24,92,32.30247318637126,35,92.29278053248932,2.246986292678546,5.873033332774302,"CANCELLED","BERAWAN","FAIR",false,0,,,"LOW",2,,"2025-11-26T12:04:44.489Z","2025-11-26T12:04:44.489Z"
"cmifyj4uj0f5y2o7gxpntadsv","HA-0000041","cmifyiw0z04ia2o7g0t6xp4hn","cmifyiwqo05eh2o7gjaetj4kp","cmifyivi903rm2o7gdizmlxy4","cmifyisjo001a2o7g7nzyhgcl","cmifyitlx00zm2o7g2dp1i53w","cmifyiubt01wy2o7g4zbbst7j","cmifyiuwm02ua2o7g0euwb71s","SHIFT_2","2025-11-23T13:04:22.892Z","2025-11-23T13:05:22.892Z","2025-11-23T13:05:22.892Z","2025-11-23T13:14:22.892Z","2025-11-23T13:14:22.892Z","2025-11-23T13:44:22.892Z","2025-11-23T13:44:22.892Z","2025-11-23T13:53:22.892Z","2025-11-23T14:14:22.892Z",1,9,30,9,21,70,31.74664381009084,33,96.20195093966922,6.598918934702985,16.57348686900834,"HAULING","CERAH","GOOD",false,0,,,"MEDIUM",3,,"2025-11-26T12:04:44.492Z","2025-11-26T12:04:44.492Z"
"cmifyj4um0f602o7gjfvoik6c","HA-0000042","cmifyiw1104ic2o7g5oyy2uwo","cmifyiwqp05ei2o7gx9v9hb7o","cmifyivia03ro2o7g75rnczsa","cmifyisjp001b2o7g5ytpwhig","cmifyitly00zo2o7g4pg5nkew","cmifyiubv01x02o7gpu1hcjnf","cmifyiuwn02uc2o7g3mma6fqq","SHIFT_3","2025-11-24T10:16:10.903Z","2025-11-24T10:35:10.903Z","2025-11-24T10:35:10.903Z","2025-11-24T10:43:10.903Z","2025-11-24T10:43:10.903Z","2025-11-24T10:58:10.903Z","2025-11-24T10:58:10.903Z","2025-11-24T11:05:10.903Z","2025-11-24T11:19:10.903Z",19,8,15,7,14,63,31.70893100627228,33,96.0876697159766,3.513548883456352,10.01361622985357,"COMPLETED","CERAH","GOOD",false,0,,,"LOW",13,,"2025-11-26T12:04:44.494Z","2025-11-26T12:04:44.494Z"
"cmifyj4uo0f622o7g7pis1721","HA-0000043","cmifyiw1204ie2o7gqh5h4uuf","cmifyiwqq05ej2o7gup4cfzhj","cmifyivic03rq2o7g7yxs5697","cmifyisjq001c2o7g2uk1fzza","cmifyitm000zq2o7ggd6bjizs","cmifyiubw01x22o7g96grb8q7","cmifyiuwo02ue2o7grkd5ash7","SHIFT_1","2025-11-23T17:33:02.589Z","2025-11-23T17:43:02.589Z","2025-11-23T17:43:02.589Z","2025-11-23T17:54:02.589Z","2025-11-23T17:54:02.589Z","2025-11-23T18:24:02.589Z","2025-11-23T18:24:02.589Z","2025-11-23T18:33:02.589Z","2025-11-23T18:58:02.589Z",10,11,30,9,25,85,32.841298445532,39,84.20845755264614,6.685732354236839,16.95110858184189,"CANCELLED","HUJAN_SEDANG","EXCELLENT",false,0,,,"LOW",8,,"2025-11-26T12:04:44.497Z","2025-11-26T12:04:44.497Z"
"cmifyj4ur0f642o7g0u7tia2c","HA-0000044","cmifyiw1404ig2o7gflhalk0j","cmifyiwqs05ek2o7gh1rjp8hi","cmifyivie03rs2o7gc30fo1v5","cmifyisjs001d2o7gko946gkk","cmifyitm100zs2o7g3x9l3wox","cmifyiubx01x42o7goxagvd2t","cmifyiuwp02ug2o7gtnfuj5rb","SHIFT_2","2025-11-24T03:10:22.025Z","2025-11-24T03:12:22.025Z","2025-11-24T03:12:22.025Z","2025-11-24T03:23:22.025Z","2025-11-24T03:23:22.025Z","2025-11-24T03:49:22.025Z","2025-11-24T03:49:22.025Z","2025-11-24T03:55:22.025Z","2025-11-24T04:10:22.025Z",2,11,26,6,15,60,18.98460360332109,22,86.2936527423686,6.198304218533067,12.39704971484295,"LOADING","HUJAN_LEBAT","FAIR",false,0,,,"MEDIUM",13,,"2025-11-26T12:04:44.499Z","2025-11-26T12:04:44.499Z"
"cmifyj4ut0f662o7ggdu3h3w3","HA-0000045","cmifyiw1504ii2o7gz9tj4lzn","cmifyiwqt05el2o7gcyx64csq","cmifyivif03ru2o7gaubvc9ib","cmifyisjt001e2o7g38gdwxxy","cmifyitm300zu2o7gj3a9iaug","cmifyiubz01x62o7g84oiluxx","cmifyiuwq02ui2o7gt831etqa","SHIFT_3","2025-11-23T13:06:20.722Z","2025-11-23T13:21:20.722Z","2025-11-23T13:21:20.722Z","2025-11-23T13:38:20.722Z","2025-11-23T13:38:20.722Z","2025-11-23T13:57:20.722Z","2025-11-23T13:57:20.722Z","2025-11-23T14:09:20.722Z","2025-11-23T14:35:20.722Z",15,17,19,12,26,89,19.44572933628346,22,88.38967880128844,3.313750733724146,8.841455874114494,"HAULING","HUJAN_SEDANG","GOOD",false,0,,,"LOW",6,,"2025-11-26T12:04:44.501Z","2025-11-26T12:04:44.501Z"
"cmifyj4uv0f682o7gnp3jpqcr","HA-0000046","cmifyiw1704ik2o7g4z1mhoam","cmifyiwqu05em2o7g336mu56a","cmifyivig03rw2o7gq5fti97s","cmifyisjv001f2o7g2eiuj53i","cmifyitm400zw2o7g9qjeuv75","cmifyiuc001x82o7gxr1ntvnb","cmifyiuws02uk2o7gthowg1ag","SHIFT_1","2025-11-23T16:38:33.443Z","2025-11-23T16:41:33.443Z","2025-11-23T16:41:33.443Z","2025-11-23T16:55:33.443Z","2025-11-23T16:55:33.443Z","2025-11-23T17:23:33.443Z","2025-11-23T17:23:33.443Z","2025-11-23T17:35:33.443Z","2025-11-23T17:54:33.443Z",3,14,28,12,19,76,28.76370930804796,30,95.87903102682652,3.120914524959179,7.289803348868583,"LOADING","CERAH","EXCELLENT",false,0,,,"MEDIUM",13,,"2025-11-26T12:04:44.503Z","2025-11-26T12:04:44.503Z"
"cmifyj4uy0f6a2o7gq5tutw9j","HA-0000047","cmifyiw1804im2o7gansi9b89","cmifyiwqw05en2o7g5pr5k9sz","cmifyivii03ry2o7gwl16udzt","cmifyisjw001g2o7ge50csi5z","cmifyitm600zy2o7gac5lxmm6","cmifyiuc201xa2o7gvef4up4l","cmifyiuwu02um2o7g0l2bbprt","SHIFT_2","2025-11-24T06:40:16.191Z","2025-11-24T06:42:16.191Z","2025-11-24T06:42:16.191Z","2025-11-24T06:50:16.191Z","2025-11-24T06:50:16.191Z","2025-11-24T07:09:16.191Z","2025-11-24T07:09:16.191Z","2025-11-24T07:18:16.191Z","2025-11-24T07:36:16.191Z",2,8,19,9,18,56,34.7186264996724,38,91.36480657808526,5.658538130719972,15.17788837728533,"DELAYED","HUJAN_LEBAT","EXCELLENT",false,0,,,"LOW",6,,"2025-11-26T12:04:44.506Z","2025-11-26T12:04:44.506Z"
"cmifyj4v00f6c2o7g4qbdmgbh","HA-0000048","cmifyiw1a04io2o7g2uzk5a4u","cmifyiwqx05eo2o7gdhxho38w","cmifyivij03s02o7gsafyctu8","cmifyisjy001h2o7gklxxrgsc","cmifyitm801002o7gvpqup971","cmifyiuc301xc2o7gym243twp","cmifyiuwv02uo2o7gl1pevucu","SHIFT_3","2025-11-24T04:09:12.346Z","2025-11-24T04:21:12.346Z","2025-11-24T04:21:12.346Z","2025-11-24T04:34:12.346Z","2025-11-24T04:34:12.346Z","2025-11-24T04:52:12.346Z","2025-11-24T04:52:12.346Z","2025-11-24T04:59:12.346Z","2025-11-24T05:14:12.346Z",12,13,18,7,15,65,20.73259159387228,21,98.72662663748706,6.137507125378831,16.83055040981065,"LOADING","BERAWAN","GOOD",false,0,,,"LOW",0,,"2025-11-26T12:04:44.509Z","2025-11-26T12:04:44.509Z"
"cmifyj4v30f6e2o7gqvdhhqnt","HA-0000049","cmifyiw1c04iq2o7gn1cjzd5e","cmifyiwqy05ep2o7g4kbhlexy","cmifyivil03s22o7ggfjh5ded","cmifyisjz001i2o7gersk84oj","cmifyitma01022o7giq91a2ud","cmifyiuc401xe2o7g7ht8gror","cmifyiuww02uq2o7gxs9x8a9g","SHIFT_1","2025-11-23T17:51:47.545Z","2025-11-23T17:58:47.545Z","2025-11-23T17:58:47.545Z","2025-11-23T18:08:47.545Z","2025-11-23T18:08:47.545Z","2025-11-23T18:28:47.545Z","2025-11-23T18:28:47.545Z","2025-11-23T18:38:47.545Z","2025-11-23T19:07:47.545Z",7,10,20,10,29,76,31.57027025739567,38,83.07965857209388,3.626559830923411,12.04034534566974,"CANCELLED","HUJAN_RINGAN","GOOD",false,0,,,"LOW",5,,"2025-11-26T12:04:44.511Z","2025-11-26T12:04:44.511Z"
"cmifyj4v50f6g2o7g383r66cf","HA-0000050","cmifyiw1d04is2o7gnuraziir","cmifyiwr005eq2o7gve1g6ynf","cmifyivim03s42o7gonucb0cn","cmifyisk1001j2o7g091569a9","cmifyitmc01042o7gwzh0ibz0","cmifyiuc601xg2o7gco0z2ub0","cmifyiuwx02us2o7gfx5uo3nv","SHIFT_2","2025-11-24T10:48:37.423Z","2025-11-24T10:49:37.423Z","2025-11-24T10:49:37.423Z","2025-11-24T10:58:37.423Z","2025-11-24T10:58:37.423Z","2025-11-24T11:25:37.423Z","2025-11-24T11:25:37.423Z","2025-11-24T11:37:37.423Z","2025-11-24T11:56:37.423Z",1,9,27,12,19,68,33.04363869915289,37,89.30713161933213,2.586346416675558,6.134240020353574,"CANCELLED","HUJAN_SEDANG","EXCELLENT",false,0,,,"LOW",12,,"2025-11-26T12:04:44.513Z","2025-11-26T12:04:44.513Z"
"cmifyj4v70f6i2o7gq8brkcoc","HA-0000051","cmifyiw1f04iu2o7gifrt069m","cmifyiwr105er2o7gp084oagr","cmifyivio03s62o7gzcr0dnla","cmifyisk2001k2o7gtqsxaw40","cmifyitme01062o7gvo4zjq6z","cmifyiuc701xi2o7gh2ok2kz4","cmifyiuwz02uu2o7g540s4xw4","SHIFT_3","2025-11-23T15:53:03.150Z","2025-11-23T16:03:03.150Z","2025-11-23T16:03:03.150Z","2025-11-23T16:14:03.150Z","2025-11-23T16:14:03.150Z","2025-11-23T16:46:03.150Z","2025-11-23T16:46:03.150Z","2025-11-23T16:56:03.150Z","2025-11-23T17:25:03.150Z",10,11,32,10,29,92,21.15413718000943,24,88.1422382500393,3.743011956299493,12.44078455672558,"DELAYED","HUJAN_SEDANG","GOOD",false,0,,,"LOW",6,,"2025-11-26T12:04:44.515Z","2025-11-26T12:04:44.515Z"
"cmifyj4va0f6k2o7gzttrl218","HA-0000052","cmifyiw1g04iw2o7gdbums3tz","cmifyiwr205es2o7ga55f1w0t","cmifyivip03s82o7gnbgwrbsg","cmifyisk4001l2o7gouvg2op5","cmifyitmf01082o7gghl4qn9t","cmifyiuc801xk2o7g1vqo6jej","cmifyiux002uw2o7gs6eoy2v9","SHIFT_1","2025-11-23T13:34:02.646Z","2025-11-23T13:42:02.646Z","2025-11-23T13:42:02.646Z","2025-11-23T13:57:02.646Z","2025-11-23T13:57:02.646Z","2025-11-23T14:16:02.646Z","2025-11-23T14:16:02.646Z","2025-11-23T14:22:02.646Z","2025-11-23T14:45:02.646Z",8,15,19,6,23,71,26.07727273534518,31,84.12023463014575,4.718462405259245,14.26822266477434,"HAULING","HUJAN_RINGAN","FAIR",false,0,,,"LOW",4,,"2025-11-26T12:04:44.518Z","2025-11-26T12:04:44.518Z"
"cmifyj4vc0f6m2o7gh97cs3hb","HA-0000053","cmifyiw1i04iy2o7guntftln3","cmifyiwr305et2o7g08ze22hh","cmifyiviq03sa2o7gyq8gqfnb","cmifyisk5001m2o7gape2ubin","cmifyitmg010a2o7gk9sjq1j6","cmifyiuca01xm2o7gyqgbbl0q","cmifyiux202uy2o7ghhsh767l","SHIFT_2","2025-11-24T08:57:38.814Z","2025-11-24T09:05:38.814Z","2025-11-24T09:05:38.814Z","2025-11-24T09:18:38.814Z","2025-11-24T09:18:38.814Z","2025-11-24T09:41:38.814Z","2025-11-24T09:41:38.814Z","2025-11-24T09:53:38.814Z","2025-11-24T10:09:38.814Z",8,13,23,12,16,72,23.91389777262507,29,82.46171645732784,2.191263757956221,8.723331543857128,"CANCELLED","HUJAN_RINGAN","POOR",false,0,,,"MEDIUM",5,,"2025-11-26T12:04:44.520Z","2025-11-26T12:04:44.520Z"
"cmifyj4vf0f6o2o7g1szxl8dn","HA-0000054","cmifyiw1j04j02o7g909fdfbc","cmifyiwr505eu2o7grtz89co3","cmifyivis03sc2o7gfx32o456","cmifyisk7001n2o7g40ma65mw","cmifyitmi010c2o7gnehn2o7h","cmifyiucb01xo2o7geczta6vn","cmifyiux302v02o7gto9xiddu","SHIFT_3","2025-11-23T12:31:25.463Z","2025-11-23T12:32:25.463Z","2025-11-23T12:32:25.463Z","2025-11-23T12:48:25.463Z","2025-11-23T12:48:25.463Z","2025-11-23T13:06:25.463Z","2025-11-23T13:06:25.463Z","2025-11-23T13:14:25.463Z","2025-11-23T13:32:25.463Z",1,16,18,8,18,61,26.34255083052084,32,82.32047134537763,5.80079194841552,15.88179627453783,"DUMPING","HUJAN_RINGAN","POOR",true,20,"cmifyj1dl0agq2o7g0hso8xgc","Delay details noted","MEDIUM",5,,"2025-11-26T12:04:44.523Z","2025-11-26T12:04:44.523Z"
"cmifyj4vh0f6q2o7giq3mulv4","HA-0000055","cmifyiw1l04j22o7g2492dee0","cmifyiwr605ev2o7gzgvqhvnb","cmifyiviu03se2o7gm9s2k65b","cmifyisk8001o2o7ggufpmuyv","cmifyitmj010e2o7gibex1rel","cmifyiucc01xq2o7gmu7uzvds","cmifyiux402v22o7gjlpftbcq","SHIFT_1","2025-11-24T09:02:20.306Z","2025-11-24T09:03:20.306Z","2025-11-24T09:03:20.306Z","2025-11-24T09:11:20.306Z","2025-11-24T09:11:20.306Z","2025-11-24T09:43:20.306Z","2025-11-24T09:43:20.306Z","2025-11-24T09:51:20.306Z","2025-11-24T10:11:20.306Z",1,8,32,8,20,69,17.02570976905074,20,85.12854884525372,4.331512132530006,11.84695290041781,"COMPLETED","HUJAN_LEBAT","FAIR",false,0,,,"LOW",0,,"2025-11-26T12:04:44.525Z","2025-11-26T12:04:44.525Z"
"cmifyj4vj0f6s2o7gdc85utgn","HA-0000056","cmifyiw1m04j42o7gu1je3sz1","cmifyiwr705ew2o7g3p98w5od","cmifyiviv03sg2o7guph1w1nd","cmifyisk9001p2o7gee0ofans","cmifyitml010g2o7g3m3r58vr","cmifyiucd01xs2o7gxc29k13r","cmifyiux502v42o7grsk3pwsw","SHIFT_2","2025-11-24T05:09:27.723Z","2025-11-24T05:14:27.723Z","2025-11-24T05:14:27.723Z","2025-11-24T05:24:27.723Z","2025-11-24T05:24:27.723Z","2025-11-24T05:53:27.723Z","2025-11-24T05:53:27.723Z","2025-11-24T06:03:27.723Z","2025-11-24T06:15:27.723Z",5,10,29,10,12,66,27.69934305485025,32,86.56044704640703,5.397158957830014,14.88690370893077,"COMPLETED","HUJAN_LEBAT","GOOD",true,10,"cmifyj1dp0agv2o7g2jgb5po7","Delay details noted","MEDIUM",5,,"2025-11-26T12:04:44.528Z","2025-11-26T12:04:44.528Z"
"cmifyj4vm0f6u2o7g1yiehq4y","HA-0000057","cmifyiw1o04j62o7gntq29wg0","cmifyiwr905ex2o7g9r30gs57","cmifyivix03si2o7gxia2ywrn","cmifyiskb001q2o7gf8wgh3ib","cmifyitmm010i2o7got8z0omr","cmifyiuce01xu2o7g6o2u6qk4","cmifyiux602v62o7ggjzlpvnd","SHIFT_3","2025-11-23T16:34:16.833Z","2025-11-23T16:44:16.833Z","2025-11-23T16:44:16.833Z","2025-11-23T16:59:16.833Z","2025-11-23T16:59:16.833Z","2025-11-23T17:14:16.833Z","2025-11-23T17:14:16.833Z","2025-11-23T17:23:16.833Z","2025-11-23T17:49:16.833Z",10,15,15,9,26,75,29.80119427282492,34,87.65057139066154,4.100617769061955,8.679217812520736,"COMPLETED","HUJAN_LEBAT","EXCELLENT",false,0,,,"MEDIUM",0,,"2025-11-26T12:04:44.530Z","2025-11-26T12:04:44.530Z"
"cmifyj4vo0f6w2o7g1fb9ugv6","HA-0000058","cmifyiw1p04j82o7gp5i1d6fe","cmifyiwra05ey2o7gztw31saw","cmifyiviy03sk2o7gdh8pglz5","cmifyiskc001r2o7g8ly0ruo9","cmifyitmo010k2o7g4lupxsua","cmifyiucf01xw2o7gq36zvxe7","cmifyiux802v82o7g8vmtugbt","SHIFT_1","2025-11-24T11:09:33.063Z","2025-11-24T11:21:33.063Z","2025-11-24T11:21:33.063Z","2025-11-24T11:35:33.063Z","2025-11-24T11:35:33.063Z","2025-11-24T11:56:33.063Z","2025-11-24T11:56:33.063Z","2025-11-24T12:07:33.063Z","2025-11-24T12:28:33.063Z",12,14,21,11,21,79,21.66623212093642,27,80.24530415161637,6.859171805801923,14.9214077239782,"HAULING","HUJAN_LEBAT","FAIR",false,0,,,"LOW",3,,"2025-11-26T12:04:44.532Z","2025-11-26T12:04:44.532Z"
