"id","scheduleNumber","vesselId","voyageNumber","loadingPort","destination","etaLoading","etsLoading","etaDestination","ataLoading","loadingStart","loadingComplete","atsLoading","ataDestination","plannedQuantity","actualQuantity","buyer","contractNumber","status","remarks","createdAt","updatedAt"
"cmifyiytu07b42o7gqzsd3h0y","SCH-0000056","cmifyixtk06c82o7gn1b8s86f","VY-00056","Sangatta","Tanjung Priok","2025-10-21T12:04:36.598Z","2025-10-22T08:35:21.443Z","2025-10-23T14:22:33.805Z","2025-10-21T11:14:55.147Z","2025-10-21T13:14:06.433Z","2025-10-22T08:35:21.443Z","2025-10-22T08:25:34.790Z","2025-10-23T14:17:59.171Z",17298.94106232842,,"PT Steel Indonesia","CN-6980","SCHEDULED",,"2025-11-26T12:04:36.691Z","2025-11-26T12:04:36.691Z"
"cmifyiytw07b62o7grzjtpu93","SCH-0000057","cmifyixtl06c92o7gwlxtu0a4","VY-00057","Tarakan","Gresik","2025-10-19T12:04:36.598Z","2025-10-20T07:39:35.502Z","2025-10-23T08:21:06.100Z","2025-10-19T11:43:13.975Z",,,,,15189.40093812239,15291.25777148,"PT Steel Indonesia","CN-5945","DISCHARGING",,"2025-11-26T12:04:36.692Z","2025-11-26T12:04:36.692Z"
"cmifyiytx07b82o7grthaghar","SCH-0000058","cmifyixtm06ca2o7g1dcpki5d","VY-00058","Samarinda","Merak","2025-11-26T12:04:36.598Z","2025-11-27T10:44:47.735Z","2025-11-30T14:56:44.290Z","2025-11-26T10:27:19.046Z",,"2025-11-27T10:44:47.735Z","2025-11-27T10:19:29.921Z",,9018.426836606475,9143.344893533636,"PT Steel Indonesia","CN-7806","ARRIVED",,"2025-11-26T12:04:36.693Z","2025-11-26T12:04:36.693Z"
"cmifyiytz07ba2o7gcsg8jws8","SCH-0000059","cmifyixtn06cb2o7gugtr82yx","VY-00059","Tarakan","Merak","2025-11-23T12:04:36.598Z","2025-11-23T22:01:19.390Z","2025-11-27T07:06:34.236Z","2025-11-23T13:04:19.700Z","2025-11-23T13:22:52.558Z",,,"2025-11-27T09:15:37.079Z",13746.4147475037,13544.71058268507,"PT Semen Indonesia","CN-7252","CANCELLED",,"2025-11-26T12:04:36.695Z","2025-11-26T12:04:36.695Z"
"cmifyiyu007bc2o7g4faq45ij","SCH-0000060","cmifyixtp06cc2o7gzx6pl7ta","VY-00060","Muara Pantai","Tanjung Priok","2025-10-08T12:04:36.598Z","2025-10-09T02:09:24.236Z","2025-10-10T19:12:22.708Z","2025-10-08T10:27:15.503Z","2025-10-08T13:53:29.534Z","2025-10-09T02:09:24.236Z",,,8809.155714976476,,"PLN","CN-4149","COMPLETED",,"2025-11-26T12:04:36.696Z","2025-11-26T12:04:36.696Z"
"cmifyiyu107be2o7gbmhay3ns","SCH-0000061","cmifyixtq06cd2o7g8ams8bql","VY-00061","Sangatta","Paiton","2025-10-04T12:04:36.598Z","2025-10-05T06:06:47.147Z","2025-10-08T01:28:47.887Z","2025-10-04T11:10:44.596Z",,"2025-10-05T06:06:47.147Z","2025-10-05T05:55:32.765Z","2025-10-08T03:29:35.964Z",9819.112916061153,9784.081674056411,"PT Pupuk Indonesia","CN-1446","CANCELLED",,"2025-11-26T12:04:36.698Z","2025-11-26T12:04:36.698Z"
"cmifyiyu307bg2o7grn2batrx","SCH-0000062","cmifyixtr06ce2o7gg867nx5e","VY-00062","Samarinda","Lontar","2025-11-15T12:04:36.598Z","2025-11-16T11:14:23.688Z","2025-11-19T05:48:01.756Z","2025-11-15T12:54:47.853Z","2025-11-15T13:30:22.165Z","2025-11-16T11:14:23.688Z","2025-11-16T10:29:14.427Z","2025-11-19T05:16:04.214Z",13054.28559242988,,"PT Steel Indonesia","CN-9877","DISCHARGING",,"2025-11-26T12:04:36.699Z","2025-11-26T12:04:36.699Z"
"cmifyiyu407bi2o7geljoyw1t","SCH-0000063","cmifyixts06cf2o7gmv5jfycd","VY-00063","Tarakan","Gresik","2025-10-12T12:04:36.598Z","2025-10-13T09:29:32.658Z","2025-10-14T21:41:34.178Z","2025-10-12T10:49:44.254Z","2025-10-12T13:22:43.617Z",,"2025-10-13T09:21:47.707Z",,11137.04690931405,11060.66377661575,"PT Petrokimia","CN-6999","SCHEDULED",,"2025-11-26T12:04:36.701Z","2025-11-26T12:04:36.701Z"
"cmifyiyu607bk2o7gcc0dkj1h","SCH-0000064","cmifyixtt06cg2o7gmtainfoi","VY-00064","Samarinda","Lontar","2025-10-13T12:04:36.598Z","2025-10-14T03:01:58.785Z","2025-10-16T02:22:06.575Z","2025-10-13T12:21:16.334Z","2025-10-13T13:00:53.139Z","2025-10-14T03:01:58.785Z",,,13693.99352482051,,"PLN","CN-6609","SCHEDULED",,"2025-11-26T12:04:36.702Z","2025-11-26T12:04:36.702Z"
"cmifyiyu707bm2o7gwz48qj4s","SCH-0000065","cmifyixtu06ch2o7ga2l5o1yh","VY-00065","Tarakan","Cilacap","2025-10-26T12:04:36.598Z","2025-10-26T21:14:44.619Z","2025-10-29T12:16:14.374Z",,,"2025-10-26T21:14:44.619Z","2025-10-26T20:21:15.656Z",,9589.236586819694,9339.930432429628,"PT Petrokimia","CN-3865","STANDBY",,"2025-11-26T12:04:36.704Z","2025-11-26T12:04:36.704Z"
"cmifyiyu907bo2o7grrt2g6mf","SCH-0000066","cmifyixtv06ci2o7gf0jnglxp","VY-00066","Banjarmasin","Lontar","2025-10-30T12:04:36.598Z","2025-10-30T20:59:27.279Z","2025-11-02T02:06:52.232Z","2025-10-30T13:54:52.419Z","2025-10-30T13:49:18.978Z","2025-10-30T20:59:27.279Z","2025-10-30T21:54:48.424Z","2025-11-02T03:19:32.158Z",13337.81998156719,13493.09058970972,"PT Pupuk Indonesia","CN-2223","COMPLETED",,"2025-11-26T12:04:36.705Z","2025-11-26T12:04:36.705Z"
"cmifyiyub07bq2o7gjf109b32","SCH-0000067","cmifyixtw06cj2o7gztk55beq","VY-00067","Tanjung Bara","Paiton","2025-11-17T12:04:36.598Z","2025-11-18T04:27:27.406Z","2025-11-20T11:58:44.031Z","2025-11-17T11:18:53.858Z",,"2025-11-18T04:27:27.406Z",,"2025-11-20T11:24:16.945Z",13148.97381929925,,"PT Semen Indonesia","CN-3469","CANCELLED",,"2025-11-26T12:04:36.707Z","2025-11-26T12:04:36.707Z"
"cmifyiyuc07bs2o7g7khsnhpp","SCH-0000068","cmifyixtx06ck2o7gjmv5wips","VY-00068","Balikpapan","Suralaya","2025-10-22T12:04:36.598Z","2025-10-23T08:51:53.135Z","2025-10-26T20:54:29.077Z","2025-10-22T10:15:52.427Z","2025-10-22T12:10:42.501Z","2025-10-23T08:51:53.135Z","2025-10-23T09:50:22.411Z","2025-10-26T19:35:43.560Z",9295.379443653195,9178.627172255752,"PT Semen Indonesia","CN-8801","CANCELLED",,"2025-11-26T12:04:36.708Z","2025-11-26T12:04:36.708Z"
"cmifyiyud07bu2o7g53l8lfjk","SCH-0000069","cmifyixty06cl2o7go9xcilcp","VY-00069","Samarinda","Merak","2025-11-05T12:04:36.598Z","2025-11-06T08:13:54.246Z","2025-11-08T08:12:45.592Z","2025-11-05T13:27:38.517Z","2025-11-05T13:25:53.560Z","2025-11-06T08:13:54.246Z",,"2025-11-08T08:39:24.294Z",16806.30901902436,,"PT Steel Indonesia","CN-3507","LOADING",,"2025-11-26T12:04:36.710Z","2025-11-26T12:04:36.710Z"
"cmifyiyuf07bw2o7gruxues98","SCH-0000070","cmifyixtz06cm2o7ge221xej5","VY-00070","Samarinda","Paiton","2025-10-10T12:04:36.598Z","2025-10-10T23:15:39.785Z","2025-10-12T03:12:37.207Z","2025-10-10T13:23:22.415Z","2025-10-10T13:52:09.252Z","2025-10-10T23:15:39.785Z",,,8643.960162121986,8413.963466124438,"PLN","CN-1745","SCHEDULED",,"2025-11-26T12:04:36.711Z","2025-11-26T12:04:36.711Z"
"cmifyiyug07by2o7gsljckxuq","SCH-0000071","cmifyixu106cn2o7gnb8ct25l","VY-00071","Samarinda","Cilacap","2025-10-30T12:04:36.598Z","2025-10-31T10:46:18.696Z","2025-11-02T21:43:08.893Z","2025-10-30T13:36:33.920Z",,"2025-10-31T10:46:18.696Z","2025-10-31T10:46:53.936Z","2025-11-02T20:44:17.581Z",15203.13482825604,15535.4673407381,"PT Steel Indonesia","CN-6503","ARRIVED",,"2025-11-26T12:04:36.713Z","2025-11-26T12:04:36.713Z"
"cmifyiyui07c02o7gi7dx509t","SCH-0000072","cmifyixu206co2o7g7cfsht59","VY-00072","Banjarmasin","Cilacap","2025-10-30T12:04:36.598Z","2025-10-30T21:03:28.125Z","2025-11-03T19:48:09.803Z","2025-10-30T13:00:29.742Z","2025-10-30T12:31:29.711Z","2025-10-30T21:03:28.125Z","2025-10-30T20:34:53.627Z",,11919.09844436233,11413.55670488898,"PT Pupuk Indonesia","CN-6660","SCHEDULED",,"2025-11-26T12:04:36.714Z","2025-11-26T12:04:36.714Z"
"cmifyiyuj07c22o7g0s49i34c","SCH-0000073","cmifyixu306cp2o7g9vt2cep0","VY-00073","Tarakan","Suralaya","2025-10-12T12:04:36.598Z","2025-10-12T22:42:56.894Z","2025-10-15T08:43:03.647Z","2025-10-12T10:08:21.888Z",,,,"2025-10-15T11:38:36.952Z",6908.413568605084,7014.694094686883,"PT Pupuk Indonesia","CN-9941","LOADING",,"2025-11-26T12:04:36.716Z","2025-11-26T12:04:36.716Z"
"cmifyiyul07c42o7go8ps2g68","SCH-0000074","cmifyixu406cq2o7gtxfvte6s","VY-00074","Banjarmasin","Gresik","2025-11-24T12:04:36.598Z","2025-11-25T11:42:00.546Z","2025-11-28T14:55:38.709Z","2025-11-24T12:25:50.770Z","2025-11-24T12:14:46.049Z","2025-11-25T11:42:00.546Z","2025-11-25T12:37:01.576Z","2025-11-28T15:24:58.725Z",12178.09971193868,11936.67679555628,"PT Petrokimia","CN-5701","SAILING",,"2025-11-26T12:04:36.717Z","2025-11-26T12:04:36.717Z"
"cmifyiyum07c62o7gudkxsnpv","SCH-0000075","cmifyixu606cr2o7gkr7yi6jw","VY-00075","Tanjung Bara","Merak","2025-11-12T12:04:36.598Z","2025-11-13T04:13:14.519Z","2025-11-16T15:16:49.860Z",,"2025-11-12T14:03:04.715Z","2025-11-13T04:13:14.519Z","2025-11-13T04:44:30.679Z","2025-11-16T12:22:22.962Z",11890.90290955643,11620.45449696306,"PT Steel Indonesia","CN-3771","COMPLETED",,"2025-11-26T12:04:36.718Z","2025-11-26T12:04:36.718Z"
"cmifyiyun07c82o7gdeloxwa8","SCH-0000076","cmifyixu706cs2o7grq1dke8c","VY-00076","Sangatta","Gresik","2025-11-26T12:04:36.598Z","2025-11-27T02:46:54.149Z","2025-11-29T19:00:33.193Z","2025-11-26T12:47:39.922Z",,,"2025-11-27T03:02:18.912Z",,13828.0142304167,,"PT Pupuk Indonesia","CN-6281","SCHEDULED",,"2025-11-26T12:04:36.720Z","2025-11-26T12:04:36.720Z"
"cmifyiyup07ca2o7gyyfk7yu1","SCH-0000077","cmifyixu806ct2o7ghzp4l18a","VY-00077","Sangatta","Merak","2025-11-02T12:04:36.598Z","2025-11-02T21:09:28.061Z","2025-11-05T10:13:16.236Z",,,"2025-11-02T21:09:28.061Z",,"2025-11-05T08:59:01.177Z",14805.29906077741,14828.35135268763,"PT Semen Indonesia","CN-1865","LOADING",,"2025-11-26T12:04:36.721Z","2025-11-26T12:04:36.721Z"
"cmifyiyuq07cc2o7gjixakgwg","SCH-0000078","cmifyixu906cu2o7gl2ofrisi","VY-00078","Tarakan","Merak","2025-11-10T12:04:36.598Z","2025-11-10T20:33:02.500Z","2025-11-12T00:53:29.950Z","2025-11-10T13:02:57.528Z",,"2025-11-10T20:33:02.500Z","2025-11-10T20:12:25.091Z","2025-11-12T00:36:26.004Z",8018.97801916179,,"PT Steel Indonesia","CN-4481","CANCELLED",,"2025-11-26T12:04:36.723Z","2025-11-26T12:04:36.723Z"
"cmifyiyus07ce2o7g31usn7ot","SCH-0000079","cmifyixua06cv2o7gyso3b3r7","VY-00079","Sangatta","Gresik","2025-11-17T12:04:36.598Z","2025-11-18T05:02:44.745Z","2025-11-19T14:46:55.065Z","2025-11-17T10:23:12.579Z","2025-11-17T13:06:06.228Z","2025-11-18T05:02:44.745Z","2025-11-18T05:03:02.116Z",,9046.206568719354,8985.92803041821,"PLN","CN-1725","CANCELLED",,"2025-11-26T12:04:36.724Z","2025-11-26T12:04:36.724Z"
"cmifyiyut07cg2o7g6sdzrc63","SCH-0000080","cmifyixuc06cw2o7gz69sfkhq","VY-00080","Kariangau","Suralaya","2025-10-01T12:04:36.598Z","2025-10-01T22:11:30.502Z","2025-10-05T12:59:46.035Z","2025-10-01T12:43:54.317Z",,,,"2025-10-05T11:26:40.926Z",12269.37139743609,,"PLN","CN-5304","CANCELLED",,"2025-11-26T12:04:36.725Z","2025-11-26T12:04:36.725Z"
"cmifyiyuv07ci2o7gbjo0q2x7","SCH-0000081","cmifyixud06cx2o7gfp0upukd","VY-00081","Sangatta","Lontar","2025-10-03T12:04:36.598Z","2025-10-03T22:18:49.694Z","2025-10-07T11:50:50.255Z","2025-10-03T12:39:58.229Z","2025-10-03T12:40:52.225Z","2025-10-03T22:18:49.694Z","2025-10-03T22:03:05.836Z","2025-10-07T13:47:40.162Z",7832.564807240435,7997.232508033824,"PT Semen Indonesia","CN-2573","LOADING",,"2025-11-26T12:04:36.727Z","2025-11-26T12:04:36.727Z"
"cmifyiyuw07ck2o7grmpjprzq","SCH-0000082","cmifyixue06cy2o7gteas9y6q","VY-00082","Banjarmasin","Paiton","2025-10-04T12:04:36.598Z","2025-10-04T20:08:39.908Z","2025-10-08T16:10:15.566Z",,,"2025-10-04T20:08:39.908Z","2025-10-04T20:59:55.155Z",,13061.77423695623,,"PT Steel Indonesia","CN-6791","SCHEDULED",,"2025-11-26T12:04:36.728Z","2025-11-26T12:04:36.728Z"
"cmifyiyuy07cm2o7gu790rb8k","SCH-0000083","cmifyixuf06cz2o7gy4w0j2af","VY-00083","Balikpapan","Paiton","2025-11-18T12:04:36.598Z","2025-11-18T22:59:48.543Z","2025-11-20T04:23:19.637Z","2025-11-18T10:49:23.259Z","2025-11-18T12:49:56.882Z","2025-11-18T22:59:48.543Z","2025-11-18T22:21:49.172Z","2025-11-20T07:15:00.661Z",19092.33342299216,19106.15311821883,"PT Pupuk Indonesia","CN-9814","COMPLETED",,"2025-11-26T12:04:36.730Z","2025-11-26T12:04:36.730Z"
"cmifyiyuz07co2o7gpn3piobk","SCH-0000084","cmifyixug06d02o7g5kzsz345","VY-00084","Tarakan","Suralaya","2025-10-20T12:04:36.598Z","2025-10-21T02:11:37.594Z","2025-10-23T13:31:29.097Z","2025-10-20T11:37:55.998Z","2025-10-20T13:28:16.827Z",,,"2025-10-23T13:51:45.546Z",16350.26674583502,,"PT Steel Indonesia","CN-5822","SCHEDULED",,"2025-11-26T12:04:36.731Z","2025-11-26T12:04:36.731Z"
"cmifyiyv107cq2o7gjj5myarw","SCH-0000085","cmifyixuh06d12o7gkk67qh2f","VY-00085","Kariangau","Lontar","2025-10-01T12:04:36.598Z","2025-10-02T11:48:47.208Z","2025-10-04T21:50:49.856Z","2025-10-01T11:32:08.434Z","2025-10-01T12:50:11.397Z","2025-10-02T11:48:47.208Z","2025-10-02T11:44:47.623Z","2025-10-04T21:51:00.736Z",18517.03792388682,18412.46202646563,"PT Petrokimia","CN-4215","DISCHARGING",,"2025-11-26T12:04:36.733Z","2025-11-26T12:04:36.733Z"
"cmifyiyv207cs2o7ggrpjaplq","SCH-0000086","cmifyixui06d22o7g0121b989","VY-00086","Tanjung Bara","Lontar","2025-10-26T12:04:36.598Z","2025-10-26T23:54:01.753Z","2025-10-28T03:35:01.946Z",,,"2025-10-26T23:54:01.753Z",,,9304.929095111453,,"PT Semen Indonesia","CN-2750","COMPLETED",,"2025-11-26T12:04:36.734Z","2025-11-26T12:04:36.734Z"
"cmifyiyv307cu2o7g6bgj96b9","SCH-0000087","cmifyixuk06d32o7g2eg1m3vh","VY-00087","Tarakan","Tanjung Priok","2025-10-27T12:04:36.598Z","2025-10-27T22:24:29.132Z","2025-10-29T04:25:59.759Z","2025-10-27T10:36:41.164Z","2025-10-27T13:31:36.850Z","2025-10-27T22:24:29.132Z","2025-10-27T22:36:26.730Z","2025-10-29T01:38:38.646Z",7032.381954367299,,"PT Pupuk Indonesia","CN-7527","STANDBY",,"2025-11-26T12:04:36.736Z","2025-11-26T12:04:36.736Z"
"cmifyiyv507cw2o7ged69z1a9","SCH-0000088","cmifyixul06d42o7g4dmr71as","VY-00088","Tanjung Bara","Suralaya","2025-09-28T12:04:36.598Z","2025-09-28T22:40:32.499Z","2025-09-30T10:16:26.196Z",,"2025-09-28T13:00:20.467Z","2025-09-28T22:40:32.499Z",,"2025-09-30T09:24:36.126Z",9449.070412961048,,"PT Pupuk Indonesia","CN-3631","STANDBY",,"2025-11-26T12:04:36.738Z","2025-11-26T12:04:36.738Z"
"cmifyiyv707cy2o7g9zij5zc0","SCH-0000089","cmifyixum06d52o7gdgtcbon7","VY-00089","Tarakan","Merak","2025-10-13T12:04:36.598Z","2025-10-14T05:50:31.324Z","2025-10-17T13:21:00.036Z","2025-10-13T13:08:02.108Z","2025-10-13T13:07:29.848Z","2025-10-14T05:50:31.324Z",,"2025-10-17T12:20:12.505Z",6686.877911905161,6600.116455193954,"PT Pupuk Indonesia","CN-2689","LOADING",,"2025-11-26T12:04:36.739Z","2025-11-26T12:04:36.739Z"
"cmifyiyv807d02o7gebkbplmq","SCH-0000090","cmifyixun06d62o7gd9rugruy","VY-00090","Muara Pantai","Merak","2025-11-07T12:04:36.598Z","2025-11-07T20:41:03.324Z","2025-11-09T13:02:55.955Z",,,,"2025-11-07T20:19:28.392Z",,18131.95633242651,,"PT Steel Indonesia","CN-1449","SAILING",,"2025-11-26T12:04:36.741Z","2025-11-26T12:04:36.741Z"
"cmifyiyva07d22o7gjx3we8r1","SCH-0000091","cmifyixuo06d72o7gbq10sfud","VY-00091","Banjarmasin","Paiton","2025-10-22T12:04:36.598Z","2025-10-23T07:41:26.074Z","2025-10-27T03:17:15.814Z",,"2025-10-22T13:27:32.783Z",,"2025-10-23T08:18:30.001Z",,11661.09911055937,11122.99144340764,"PT Semen Indonesia","CN-5596","LOADING",,"2025-11-26T12:04:36.742Z","2025-11-26T12:04:36.742Z"
"cmifyiyvb07d42o7gjty5occ2","SCH-0000092","cmifyixup06d82o7gbkj2r82e","VY-00092","Kariangau","Suralaya","2025-10-29T12:04:36.598Z","2025-10-29T22:18:13.033Z","2025-11-02T06:58:24.199Z","2025-10-29T11:09:50.121Z",,"2025-10-29T22:18:13.033Z","2025-10-29T22:28:55.642Z",,19175.10935941639,,"PT Steel Indonesia","CN-4996","STANDBY",,"2025-11-26T12:04:36.744Z","2025-11-26T12:04:36.744Z"
"cmifyiyvd07d62o7gl5jf0pyc","SCH-0000093","cmifyixuq06d92o7gwv1tqup7","VY-00093","Muara Pantai","Cilacap","2025-11-25T12:04:36.598Z","2025-11-25T22:29:41.910Z","2025-11-28T04:08:10.019Z",,,"2025-11-25T22:29:41.910Z","2025-11-25T23:26:04.317Z",,15092.75709108711,15367.92392001418,"PT Pupuk Indonesia","CN-7390","LOADING",,"2025-11-26T12:04:36.745Z","2025-11-26T12:04:36.745Z"
"cmifyiyve07d82o7g34j6z44p","SCH-0000094","cmifyixur06da2o7gn1xp9kw3","VY-00094","Tarakan","Lontar","2025-10-03T12:04:36.598Z","2025-10-04T00:46:46.824Z","2025-10-05T09:41:27.381Z","2025-10-03T12:50:22.433Z","2025-10-03T12:29:14.404Z",,,"2025-10-05T07:55:03.999Z",17702.29708536466,17136.63185774491,"PT Steel Indonesia","CN-7075","COMPLETED",,"2025-11-26T12:04:36.747Z","2025-11-26T12:04:36.747Z"
"cmifyiyvg07da2o7ghegzn3o1","SCH-0000095","cmifyixut06db2o7gh4ltam0g","VY-00095","Balikpapan","Suralaya","2025-11-04T12:04:36.598Z","2025-11-04T23:21:10.474Z","2025-11-06T20:00:44.888Z","2025-11-04T10:40:34.715Z",,"2025-11-04T23:21:10.474Z","2025-11-04T23:41:02.663Z","2025-11-06T17:23:33.147Z",17623.63697704471,,"PT Semen Indonesia","CN-2010","SCHEDULED",,"2025-11-26T12:04:36.748Z","2025-11-26T12:04:36.748Z"
"cmifyiyvh07dc2o7gilhe5g4i","SCH-0000096","cmifyixuu06dc2o7ga5ihfohs","VY-00096","Balikpapan","Merak","2025-11-16T12:04:36.598Z","2025-11-16T22:16:29.377Z","2025-11-20T01:24:09.836Z","2025-11-16T13:52:32.535Z","2025-11-16T13:09:24.178Z",,,"2025-11-20T04:20:23.580Z",18198.73974923012,18097.44641477262,"PT Semen Indonesia","CN-2588","STANDBY",,"2025-11-26T12:04:36.750Z","2025-11-26T12:04:36.750Z"
"cmifyiyvj07de2o7g4p3sreoi","SCH-0000097","cmifyixuv06dd2o7guvuhhlip","VY-00097","Tarakan","Tanjung Priok","2025-10-29T12:04:36.598Z","2025-10-30T04:52:51.995Z","2025-11-01T14:28:16.486Z",,,"2025-10-30T04:52:51.995Z","2025-10-30T05:06:39.274Z","2025-11-01T11:42:21.616Z",17445.64027800863,16960.91701130456,"PT Pupuk Indonesia","CN-5835","CANCELLED",,"2025-11-26T12:04:36.751Z","2025-11-26T12:04:36.751Z"
"cmifyiyvk07dg2o7gsacictym","SCH-0000098","cmifyixuw06de2o7gaxr8n3uy","VY-00098","Kariangau","Suralaya","2025-11-06T12:04:36.598Z","2025-11-07T09:31:57.820Z","2025-11-08T23:21:24.343Z","2025-11-06T13:59:57.046Z","2025-11-06T13:45:59.457Z","2025-11-07T09:31:57.820Z","2025-11-07T08:38:28.221Z","2025-11-08T20:58:13.997Z",13345.2365853562,13740.73634458532,"PLN","CN-4076","COMPLETED",,"2025-11-26T12:04:36.753Z","2025-11-26T12:04:36.753Z"
"cmifyiyvm07di2o7gfz63sxq4","SCH-0000099","cmifyixux06df2o7gj6evuxj1","VY-00099","Muara Pantai","Paiton","2025-11-07T12:04:36.598Z","2025-11-08T11:42:46.186Z","2025-11-11T14:36:53.888Z","2025-11-07T11:06:20.013Z","2025-11-07T12:58:20.216Z","2025-11-08T11:42:46.186Z","2025-11-08T11:58:32.579Z",,7617.003737610157,7683.414217673296,"PT Semen Indonesia","CN-9440","SCHEDULED",,"2025-11-26T12:04:36.755Z","2025-11-26T12:04:36.755Z"
"cmifyiyvo07dk2o7gup8u4bbe","SCH-0000100","cmifyixuy06dg2o7gjz6jvh4i","VY-00100","Samarinda","Cilacap","2025-11-15T12:04:36.598Z","2025-11-16T01:40:02.942Z","2025-11-19T01:20:15.875Z","2025-11-15T14:01:40.915Z",,"2025-11-16T01:40:02.942Z",,,17135.13047847366,,"PT Semen Indonesia","CN-8936","STANDBY",,"2025-11-26T12:04:36.756Z","2025-11-26T12:04:36.756Z"
"cmifyiyvq07dm2o7gtxjg4l01","SCH-0000101","cmifyixuz06dh2o7gm169e1i9","VY-00101","Sangatta","Cilacap","2025-10-07T12:04:36.598Z","2025-10-07T22:59:08.956Z","2025-10-10T20:10:20.341Z","2025-10-07T11:25:31.767Z","2025-10-07T13:18:27.388Z","2025-10-07T22:59:08.956Z","2025-10-07T22:40:51.682Z",,3093.724996763256,,"PT Pupuk Indonesia","CN-3675","STANDBY",,"2025-11-26T12:04:36.758Z","2025-11-26T12:04:36.758Z"
"cmifyiyvr07do2o7gm95yb4as","SCH-0000102","cmifyixv106di2o7gu49c8n4c","VY-00102","Samarinda","Merak","2025-11-24T12:04:36.598Z","2025-11-25T04:22:45.876Z","2025-11-28T08:53:46.063Z",,"2025-11-24T13:16:18.568Z",,,,2753.3024132701,2643.241500688081,"PT Pupuk Indonesia","CN-8932","SCHEDULED",,"2025-11-26T12:04:36.759Z","2025-11-26T12:04:36.759Z"
"cmifyiyvt07dq2o7gag0owxmz","SCH-0000103","cmifyixv206dj2o7g4ba5w8mq","VY-00103","Banjarmasin","Cilacap","2025-10-19T12:04:36.598Z","2025-10-20T03:57:31.261Z","2025-10-21T18:40:36.729Z","2025-10-19T10:52:21.771Z","2025-10-19T13:48:37.961Z",,"2025-10-20T03:08:12.554Z",,5145.605373906013,5003.176973587605,"PT Steel Indonesia","CN-6126","SAILING",,"2025-11-26T12:04:36.761Z","2025-11-26T12:04:36.761Z"
"cmifyiyvu07ds2o7gpeexxo9d","SCH-0000104","cmifyixv306dk2o7gnfr8ifir","VY-00104","Balikpapan","Tanjung Priok","2025-10-01T12:04:36.598Z","2025-10-02T08:55:25.113Z","2025-10-04T05:06:22.446Z","2025-10-01T11:15:34.397Z",,"2025-10-02T08:55:25.113Z",,"2025-10-04T06:47:04.330Z",1892.22827055998,1860.956364514984,"PLN","CN-1137","SAILING",,"2025-11-26T12:04:36.762Z","2025-11-26T12:04:36.762Z"
"cmifyiyvv07du2o7g1dcjf2b5","SCH-0000105","cmifyixv406dl2o7gamxn2xw1","VY-00105","Kariangau","Paiton","2025-11-14T12:04:36.598Z","2025-11-15T04:41:25.148Z","2025-11-18T16:25:40.062Z","2025-11-14T13:01:31.573Z",,"2025-11-15T04:41:25.148Z","2025-11-15T04:42:47.378Z","2025-11-18T19:21:43.460Z",1653.496947689181,1578.24085550448,"PT Steel Indonesia","CN-7640","SAILING",,"2025-11-26T12:04:36.764Z","2025-11-26T12:04:36.764Z"
"cmifyiyvx07dw2o7g7sqqg1ij","SCH-0000106","cmifyixv506dm2o7gqz4tl2p4","VY-00106","Kariangau","Merak","2025-11-18T12:04:36.598Z","2025-11-18T23:33:58.519Z","2025-11-20T03:31:55.921Z","2025-11-18T12:10:00.255Z","2025-11-18T13:41:37.426Z",,,,4048.166762454638,3848.034440741567,"PLN","CN-4432","DISCHARGING",,"2025-11-26T12:04:36.765Z","2025-11-26T12:04:36.765Z"
"cmifyiyvy07dy2o7gffxl12se","SCH-0000107","cmifyixv606dn2o7gxoml5use","VY-00107","Sangatta","Suralaya","2025-10-29T12:04:36.598Z","2025-10-29T21:33:38.053Z","2025-10-30T22:48:11.073Z","2025-10-29T11:06:33.365Z",,"2025-10-29T21:33:38.053Z","2025-10-29T22:11:28.286Z","2025-10-30T21:15:21.002Z",3213.246055105838,,"PT Semen Indonesia","CN-7068","CANCELLED",,"2025-11-26T12:04:36.767Z","2025-11-26T12:04:36.767Z"
"cmifyiyw007e02o7gxk6qhxd2","SCH-0000108","cmifyixv706do2o7gek72iuax","VY-00108","Tarakan","Cilacap","2025-11-08T12:04:36.598Z","2025-11-09T08:07:41.013Z","2025-11-10T22:03:09.117Z","2025-11-08T10:28:51.536Z","2025-11-08T12:09:01.029Z","2025-11-09T08:07:41.013Z",,"2025-11-10T22:53:31.469Z",2191.639343355108,2232.775513684579,"PLN","CN-8637","SAILING",,"2025-11-26T12:04:36.768Z","2025-11-26T12:04:36.768Z"
"cmifyiyw107e22o7gx6k3rekt","SCH-0000109","cmifyixv806dp2o7gd3vcvjcp","VY-00109","Kariangau","Lontar","2025-09-28T12:04:36.598Z","2025-09-28T22:08:00.680Z","2025-09-30T01:46:24.002Z","2025-09-28T11:15:46.056Z","2025-09-28T13:39:29.371Z",,"2025-09-28T22:13:55.127Z",,3140.473950695189,,"PLN","CN-9210","LOADING",,"2025-11-26T12:04:36.770Z","2025-11-26T12:04:36.770Z"
