"id","recommendationType","scenario","recommendations","selectedStrategy","selectedStrategyId","implementedAt","implementedBy","results","profitActual","profitPredicted","variance","feedback","createdAt","updatedAt"
"cmifyj7ds0if22o7gxgmcxxuh","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":5,""targetProduction"":3408}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-48","2025-10-29T03:58:48.138Z","cmifyisjq001c2o7g2uk1fzza","{""efficiency"":0.8197626882711039,""production"":7191}",37134329.91702474,35550978.88272572,4.453748065621835,"Good recommendation, implemented successfully","2025-11-26T12:04:47.777Z","2025-11-26T12:04:47.777Z"
"cmifyj7du0if42o7g7zzkedsn","STRATEGIC","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":19,""targetProduction"":6176}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-49","2025-11-24T16:47:05.868Z","cmifyisjs001d2o7gko946gkk","{""efficiency"":0.8093897356303282,""production"":6127}",37221371.62844673,43963992.50125736,-15.33668916128988,,"2025-11-26T12:04:47.778Z","2025-11-26T12:04:47.778Z"
"cmifyj7dv0if62o7gzwgvdtgq","MAINTENANCE","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":19,""targetProduction"":5670}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,25300867.64961703,,,"2025-11-26T12:04:47.780Z","2025-11-26T12:04:47.780Z"
"cmifyj7dx0if82o7ga47p0kt7","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":9,""targetProduction"":5885}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-51","2025-10-25T11:57:16.659Z","cmifyisjv001f2o7g2eiuj53i","{""efficiency"":0.8184002655721347,""production"":5777}",55951263.78050391,46988727.61104359,19.07380051583667,,"2025-11-26T12:04:47.781Z","2025-11-26T12:04:47.781Z"
"cmifyj7dy0ifa2o7gqlq5zrxk","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":9,""targetProduction"":6265}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,51094279.42568321,,,"2025-11-26T12:04:47.782Z","2025-11-26T12:04:47.782Z"
"cmifyj7e00ifc2o7g52tpwbuy","MAINTENANCE","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":7,""targetProduction"":5835}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,51741008.81387968,,,"2025-11-26T12:04:47.784Z","2025-11-26T12:04:47.784Z"
"cmifyj7e10ife2o7gwatkopdx","STRATEGIC","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":11,""targetProduction"":7979}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,26089293.90433483,,,"2025-11-26T12:04:47.785Z","2025-11-26T12:04:47.785Z"
"cmifyj7e30ifg2o7gskt7rwwk","OPERATIONAL","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":11,""targetProduction"":5388}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-55","2025-11-09T01:05:32.486Z","cmifyisk1001j2o7g091569a9","{""efficiency"":0.8095421287962088,""production"":5783}",41342400.52741393,37168313.48822767,11.23022985831282,"Good recommendation, implemented successfully","2025-11-26T12:04:47.787Z","2025-11-26T12:04:47.787Z"
"cmifyj7e50ifi2o7glc5akn34","OPERATIONAL","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":15,""targetProduction"":5513}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-56","2025-11-01T00:01:58.571Z","cmifyisk2001k2o7gtqsxaw40","{""efficiency"":0.8511100775885221,""production"":6437}",42588529.95077177,51916790.67928156,-17.96771450326266,"Good recommendation, implemented successfully","2025-11-26T12:04:47.789Z","2025-11-26T12:04:47.789Z"
"cmifyj7e60ifk2o7gbvs01gdq","MAINTENANCE","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":11,""targetProduction"":3097}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,32113089.43516953,,,"2025-11-26T12:04:47.791Z","2025-11-26T12:04:47.791Z"
"cmifyj7e80ifm2o7g3akmnslp","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":9,""targetProduction"":3964}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-58","2025-11-02T20:26:49.213Z","cmifyisk5001m2o7gape2ubin","{""efficiency"":0.889267102379958,""production"":3057}",28265943.44941441,25300565.94717272,11.72059750929431,"Good recommendation, implemented successfully","2025-11-26T12:04:47.792Z","2025-11-26T12:04:47.792Z"
"cmifyj7e90ifo2o7gh2k054fi","OPERATIONAL","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":17,""targetProduction"":3341}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,20451743.22963204,,,"2025-11-26T12:04:47.794Z","2025-11-26T12:04:47.794Z"
"cmifyj7eb0ifq2o7gcrcbsbyv","MAINTENANCE","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":5,""targetProduction"":6404}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-60","2025-10-07T23:00:50.479Z","cmifyisk8001o2o7ggufpmuyv","{""efficiency"":0.8970645292469673,""production"":7927}",20148195.19286356,20853723.02484999,-3.38322241618775,"Good recommendation, implemented successfully","2025-11-26T12:04:47.795Z","2025-11-26T12:04:47.795Z"
"cmifyj7ec0ifs2o7guz4x7pl1","MAINTENANCE","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":10,""targetProduction"":6239}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-61","2025-11-06T12:42:20.329Z","cmifyisk9001p2o7gee0ofans","{""efficiency"":0.8896725801020628,""production"":3724}",17572165.7091874,17933264.62346538,-2.013570433826609,,"2025-11-26T12:04:47.797Z","2025-11-26T12:04:47.797Z"
"cmifyj7ee0ifu2o7gwaurhdoc","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":11,""targetProduction"":3870}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-62","2025-10-23T03:46:26.659Z","cmifyiskb001q2o7gf8wgh3ib","{""efficiency"":0.8078424783098,""production"":6020}",41107172.42175386,45565550.06677928,-9.784535989341453,"Good recommendation, implemented successfully","2025-11-26T12:04:47.798Z","2025-11-26T12:04:47.798Z"
"cmifyj7ef0ifw2o7gugvnypez","STRATEGIC","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":7,""targetProduction"":3484}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-63","2025-11-25T07:39:57.218Z","cmifyiskc001r2o7g8ly0ruo9","{""efficiency"":0.8365052873756403,""production"":4844}",21040808.6278581,25101177.3996996,-16.17600922532857,"Good recommendation, implemented successfully","2025-11-26T12:04:47.800Z","2025-11-26T12:04:47.800Z"
"cmifyj7eh0ify2o7g73e6goan","OPERATIONAL","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":15,""targetProduction"":5551}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,37709962.6640826,,,"2025-11-26T12:04:47.801Z","2025-11-26T12:04:47.801Z"
"cmifyj7ei0ig02o7ggtjbjidk","MAINTENANCE","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":12,""targetProduction"":5659}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,27167663.94002378,,,"2025-11-26T12:04:47.803Z","2025-11-26T12:04:47.803Z"
"cmifyj7ek0ig22o7gy5q48bo1","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":8,""targetProduction"":7616}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,11879172.30516716,,,"2025-11-26T12:04:47.805Z","2025-11-26T12:04:47.805Z"
"cmifyj7em0ig42o7gkes3nexi","OPERATIONAL","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":14,""targetProduction"":5138}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-67","2025-10-31T00:59:11.265Z","cmifyishy00012o7g5f3sqd4j","{""efficiency"":0.8037893961345808,""production"":7207}",27297401.02616886,27203266.63784126,0.3460407515789156,,"2025-11-26T12:04:47.806Z","2025-11-26T12:04:47.806Z"
"cmifyj7en0ig62o7gqfy3v0ci","MAINTENANCE","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":16,""targetProduction"":7033}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-68","2025-11-07T11:25:06.110Z","cmifyisi000022o7gx8n20wsn","{""efficiency"":0.8104298380336123,""production"":4228}",47760708.33517019,46078925.37822594,3.649787713449941,"Good recommendation, implemented successfully","2025-11-26T12:04:47.808Z","2025-11-26T12:04:47.808Z"
"cmifyj7ep0ig82o7grnmyxytq","OPERATIONAL","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":19,""targetProduction"":7435}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,51879490.20503578,,,"2025-11-26T12:04:47.809Z","2025-11-26T12:04:47.809Z"
"cmifyj7eq0iga2o7gqrgqlf1r","STRATEGIC","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":9,""targetProduction"":6614}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-70","2025-11-13T05:56:27.728Z","cmifyisi300042o7g3tvo88ol","{""efficiency"":0.8725391512121758,""production"":7166}",45441354.83901925,54957908.53978107,-17.31607689159659,"Good recommendation, implemented successfully","2025-11-26T12:04:47.811Z","2025-11-26T12:04:47.811Z"
"cmifyj7es0igc2o7gmexef1h6","STRATEGIC","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":14,""targetProduction"":6518}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-71","2025-10-18T13:52:20.381Z","cmifyisi500052o7gjr2z6c0w","{""efficiency"":0.8771590362239488,""production"":5918}",25993770.31241101,24689942.40346987,5.280805793851903,"Good recommendation, implemented successfully","2025-11-26T12:04:47.812Z","2025-11-26T12:04:47.812Z"
"cmifyj7et0ige2o7gouu45c6a","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":17,""targetProduction"":3867}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-72","2025-10-13T19:11:11.695Z","cmifyisi600062o7guk0scdkf","{""efficiency"":0.9085739984500576,""production"":7232}",12632384.4553881,10696106.1367594,18.1026468312078,,"2025-11-26T12:04:47.814Z","2025-11-26T12:04:47.814Z"
"cmifyj7ev0igg2o7gdwgob4jt","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":11,""targetProduction"":4849}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-73","2025-10-21T02:01:03.259Z","cmifyisi800072o7g25jhm63p","{""efficiency"":0.8482000256354599,""production"":7048}",31594986.70179711,30910554.55196075,2.214234457313993,"Good recommendation, implemented successfully","2025-11-26T12:04:47.815Z","2025-11-26T12:04:47.815Z"
"cmifyj7ew0igi2o7gqe66z7vk","STRATEGIC","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":19,""targetProduction"":6066}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,7137984.775638068,,,"2025-11-26T12:04:47.817Z","2025-11-26T12:04:47.817Z"
"cmifyj7ey0igk2o7gog140du4","STRATEGIC","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":16,""targetProduction"":5185}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,36508434.72738701,,,"2025-11-26T12:04:47.818Z","2025-11-26T12:04:47.818Z"
"cmifyj7ez0igm2o7g9plurqu9","OPERATIONAL","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":8,""targetProduction"":7927}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-76","2025-10-17T07:51:14.627Z","cmifyisic000a2o7gqlcrx4r3","{""efficiency"":0.9188951961126943,""production"":7342}",14490727.71093403,13532178.78371528,7.083478148930953,,"2025-11-26T12:04:47.820Z","2025-11-26T12:04:47.820Z"
"cmifyj7f10igo2o7g3gfdcwcc","STRATEGIC","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":5884}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-77","2025-10-13T06:41:10.587Z","cmifyisie000b2o7gbnk2lgj8","{""efficiency"":0.8811030161689787,""production"":4927}",9023277.015349746,11124694.95529064,-18.88966797189808,"Good recommendation, implemented successfully","2025-11-26T12:04:47.822Z","2025-11-26T12:04:47.822Z"
"cmifyj7f30igq2o7gzlzr7enf","MAINTENANCE","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":5,""targetProduction"":4743}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,53186204.85164056,,,"2025-11-26T12:04:47.823Z","2025-11-26T12:04:47.823Z"
"cmifyj7f40igs2o7gmmo99uzh","STRATEGIC","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":12,""targetProduction"":6349}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,46017657.50711308,,,"2025-11-26T12:04:47.825Z","2025-11-26T12:04:47.825Z"
"cmifyj7f60igu2o7glbvet3mc","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":6192}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-80","2025-11-18T17:41:06.343Z","cmifyisii000e2o7gnzolakgx","{""efficiency"":0.8725853834170174,""production"":6099}",54596812.43007324,49972732.58172338,9.25320591742271,"Good recommendation, implemented successfully","2025-11-26T12:04:47.826Z","2025-11-26T12:04:47.826Z"
"cmifyj7f70igw2o7gdlvzlx3u","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":19,""targetProduction"":6674}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-81","2025-10-09T13:54:14.957Z","cmifyisij000f2o7g82mzx62v","{""efficiency"":0.8590312542460689,""production"":4984}",45611637.99710786,47742460.75051551,-4.463160716709913,,"2025-11-26T12:04:47.828Z","2025-11-26T12:04:47.828Z"
"cmifyj7f90igy2o7gce10u5lp","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":14,""targetProduction"":3692}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,32761082.74964062,,,"2025-11-26T12:04:47.829Z","2025-11-26T12:04:47.829Z"
"cmifyj7fa0ih02o7gdk70yi54","STRATEGIC","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":10,""targetProduction"":5141}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-83","2025-11-09T05:54:23.878Z","cmifyisim000h2o7ghh9vrazl","{""efficiency"":0.9004119360124417,""production"":7889}",9555987.979870046,10298926.45980479,-7.213746819479909,"Good recommendation, implemented successfully","2025-11-26T12:04:47.830Z","2025-11-26T12:04:47.830Z"
"cmifyj7fc0ih22o7g8kbaqtzj","OPERATIONAL","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":16,""targetProduction"":3895}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-84","2025-10-02T17:05:21.134Z","cmifyisin000i2o7g0lhkcehy","{""efficiency"":0.8881207230076884,""production"":7454}",22406029.43965841,24363249.13338691,-8.033492097104423,,"2025-11-26T12:04:47.832Z","2025-11-26T12:04:47.832Z"
"cmifyj7fd0ih42o7gdgkukjyw","OPERATIONAL","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":5,""targetProduction"":6156}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,44278817.79690327,,,"2025-11-26T12:04:47.834Z","2025-11-26T12:04:47.834Z"
"cmifyj7ff0ih62o7g147qeqv2","MAINTENANCE","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":10,""targetProduction"":7280}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-86","2025-11-26T08:03:11.418Z","cmifyisiq000k2o7g8hw1bhas","{""efficiency"":0.857098581097564,""production"":6700}",37853818.33415116,41482573.30313645,-8.747661198518102,,"2025-11-26T12:04:47.835Z","2025-11-26T12:04:47.835Z"
"cmifyj7fg0ih82o7gzce1qy25","OPERATIONAL","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":5,""targetProduction"":4142}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-87","2025-11-12T06:49:13.260Z","cmifyisir000l2o7g1gl1a47z","{""efficiency"":0.9396726924309724,""production"":6373}",57603493.48017785,49474841.28140485,16.42987018904931,,"2025-11-26T12:04:47.837Z","2025-11-26T12:04:47.837Z"
"cmifyj7fi0iha2o7g52laxg0b","MAINTENANCE","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":6,""targetProduction"":4728}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-88","2025-10-12T14:23:42.100Z","cmifyisis000m2o7g500r7bb4","{""efficiency"":0.9037777123782895,""production"":3991}",40667169.29276618,49087856.8717619,-17.1543190426791,"Good recommendation, implemented successfully","2025-11-26T12:04:47.838Z","2025-11-26T12:04:47.838Z"
"cmifyj7fk0ihc2o7gl7g2o3ci","STRATEGIC","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":5,""targetProduction"":6555}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,51644192.66390327,,,"2025-11-26T12:04:47.840Z","2025-11-26T12:04:47.840Z"
"cmifyj7fl0ihe2o7gs2tz3uqs","OPERATIONAL","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":5,""targetProduction"":5782}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,6199825.861753912,,,"2025-11-26T12:04:47.841Z","2025-11-26T12:04:47.841Z"
